Date,Biomass,Hydro,Wind_Offshore,Wind_Onshore,Solar,Other_Renewable,Nuclear,Lignite,Hard_Coal,Gas,Pumped_Storage,Other_Conventional,Total_Wind,Total_Renewable,Total_Fossil,Total_Generation,Renewable_Share_Pct,Grid_Load,Grid_Load_incl_Pumped,Pumped_Demand,Residual_Load,Coverage_Pct,Hour,Month,day
2025-06-04 11:00:00,3561.5,2095.75,2599.5,13946.0,26220.0,72.25,0,3056.0,1178.0,2465.75,1.0,1681.5,16545.5,48495.0,8381.25,56877.25,85.26256104154122,61935.15,66871.15,4936.0,19169.65,91.83355493609041,11,June,2025-06-04
2025-06-04 12:00:00,3510.25,2107.75,2558.0,15807.0,26317.75,74.75,0,3073.75,1169.75,2188.25,20.75,1738.25,18365.0,50375.5,8170.0,58566.25,86.01455616502679,62339.29,67235.79,4896.5,17656.54,93.94757303139,12,June,2025-06-04
2025-06-04 13:00:00,3506.75,2012.25,3052.25,16109.0,25371.0,89.0,0,3080.75,1148.75,2128.25,148.25,1775.0,19161.25,50140.25,8132.75,58421.25,85.82536320260179,61329.28,65510.28,4181.0,16797.03,95.25833337681448,13,June,2025-06-04
2025-06-04 14:00:00,3499.75,1868.25,3414.5,15471.5,25613.75,95.0,0,3113.75,1148.5,2093.5,0.5,1659.75,18886.0,49962.75,8015.5,57978.75,86.1742448741996,59690.55,65162.05,5471.5,15190.8,97.13220936982486,14,June,2025-06-04
2025-06-04 15:00:00,3526.25,2006.75,3005.5,13789.75,24606.5,94.25,0,3301.25,1232.5,2027.25,30.75,1443.5,16795.25,47029.0,8004.5,55064.25,85.4075012371911,58342.72,64028.47,5685.75,16940.97,94.38066994476775,15,June,2025-06-04
2025-06-04 16:00:00,3669.75,2145.0,3282.5,13698.5,20615.75,93.75,0,3620.0,1402.75,2070.25,191.75,1440.25,16981.0,43505.25,8533.25,52230.25,83.29512112233812,57742.6,61849.1,4106.5,20145.85,90.45358193084482,16,June,2025-06-04
2025-06-04 17:00:00,3855.0,2138.0,3730.75,12221.0,14473.25,94.25,0,4759.5,1988.5,2584.0,720.25,1466.75,15951.75,36512.25,10798.75,48031.25,76.01769681197138,59074.15,61224.15,2150.0,28649.15,81.3067136810263,17,June,2025-06-04
2025-06-04 18:00:00,4208.75,2185.75,3704.75,10785.75,9025.25,94.0,0,6069.25,2845.75,3885.5,1425.5,1456.75,14490.5,30004.25,14257.25,45687.0,65.67349574277146,60396.81,60838.31,441.5,36881.06,75.6447236203369,18,June,2025-06-04
2025-06-04 19:00:00,4458.0,2321.5,3042.5,9825.5,4449.75,94.75,0,6424.5,3350.0,4885.5,2319.5,1453.0,12868.0,24192.0,16113.0,42624.5,56.75609098053936,59446.18,59565.93,119.75,42128.43,71.70267290513873,19,June,2025-06-04
2025-06-04 20:00:00,4575.5,2445.0,2425.5,8719.0,1339.75,95.5,0,6458.25,3476.75,5460.0,3736.0,1462.75,11144.5,19600.25,16857.75,40194.0,48.76411902273971,57289.22,57293.47,4.25,44804.97,70.15979620598779,20,June,2025-06-04
2025-06-04 21:00:00,4572.5,2520.0,1913.5,8478.25,97.75,96.25,0,6472.0,3624.0,5586.25,3868.0,1455.75,10391.75,17678.25,17138.0,38684.25,45.69883091956029,54518.53,54536.03,17.5,44029.03,70.95615013831078,21,June,2025-06-04
2025-06-04 22:00:00,4408.75,2206.25,1593.25,8210.0,10.75,97.75,0,6448.25,3559.25,4979.25,2752.75,1474.0,9803.25,16526.75,16460.75,35740.25,46.24128258755885,51290.15,51379.15,89.0,41476.15,69.68248289388897,22,June,2025-06-04
2025-06-04 23:00:00,4187.5,2012.5,1564.25,7826.75,13.5,99.0,0,6346.5,3377.75,4327.0,1923.0,1495.25,9391.0,15703.5,15546.5,33173.0,47.33819672625328,47239.36,47393.36,154.0,37834.86,70.2232206363507,23,June,2025-06-04
2025-06-05 00:00:00,4042.75,1974.5,1388.0,6979.0,20.0,99.0,0,6275.25,3140.25,3876.25,1059.5,1731.0,8367.0,14503.25,15022.75,30585.5,47.41871148093051,43488.79,43791.29,302.5,35101.79,70.32961827634202,0,June,2025-06-05
2025-06-05 01:00:00,3935.25,2010.5,1795.75,6798.0,8.75,99.5,0,6111.0,3077.25,2824.0,311.5,1676.5,8593.75,14647.75,13688.75,28648.0,51.13009634180396,41728.25,42212.0,483.75,33125.75,68.65372978737426,1,June,2025-06-05
2025-06-05 02:00:00,3860.5,1973.0,2457.5,6534.25,8.25,100.75,0,5734.75,3071.5,2607.75,92.75,1651.75,8991.75,14934.25,13065.75,28092.75,53.16051294373103,40874.56,41541.31,666.75,31874.56,68.72918020401933,2,June,2025-06-05
2025-06-05 03:00:00,3862.25,1998.5,2828.5,6729.25,6.5,100.5,0,5779.75,3043.0,2550.5,90.25,1662.5,9557.75,15525.5,13035.75,28651.5,54.18738983997348,40995.3,41855.3,860.0,31431.05,69.88971906535627,3,June,2025-06-05
2025-06-05 04:00:00,3927.0,2018.0,3082.5,7600.5,15.75,100.75,0,5973.25,3001.25,2640.5,105.75,1646.0,10683.0,16744.5,13261.0,30111.25,55.60878409232429,42199.11,43127.11,928.0,31500.36,71.35517786986503,4,June,2025-06-05
2025-06-05 05:00:00,4042.5,2036.5,3749.75,9144.0,479.25,101.25,0,6033.75,2910.25,3071.5,176.75,1641.75,12893.75,19553.25,13657.25,33387.25,58.56502107840568,44773.22,45418.47,645.25,31400.22,74.56968696913022,5,June,2025-06-05
2025-06-05 06:00:00,4318.25,2271.0,3685.5,9997.5,3048.25,101.25,0,6155.25,2693.5,3909.25,2638.25,1642.75,13683.0,23421.75,14400.75,40460.75,57.8875824101135,51502.4,51831.9,329.5,34771.15,78.56090201621672,6,June,2025-06-05
2025-06-05 07:00:00,4394.5,2364.25,4199.5,8759.0,7813.5,101.5,0,6369.5,2460.25,4620.0,3110.5,1629.0,12958.5,27632.25,15078.75,45821.5,60.30411488056916,56482.72,56496.72,14.0,35710.72,81.12481126971223,7,June,2025-06-05
2025-06-05 08:00:00,4194.75,2295.5,4394.0,8291.0,14028.25,100.25,0,6135.5,1833.5,4095.25,2284.75,1635.75,12685.0,33303.75,13700.0,49288.5,67.56900696917131,59455.59,59568.84,113.25,32742.34,82.89969034030274,8,June,2025-06-05
2025-06-05 09:00:00,3901.75,2315.0,4419.0,10606.5,20236.5,99.25,0,4497.5,1332.5,3021.25,534.75,1638.0,15025.5,41578.0,10489.25,52602.0,79.04262195353789,60567.72,61667.47,1099.75,25305.72,86.84824193481279,9,June,2025-06-05
2025-06-05 10:00:00,3690.5,2256.0,4276.5,13669.0,24201.75,97.5,0,3032.0,1193.75,1996.0,35.25,1670.0,17945.5,48191.25,7891.75,56118.25,85.87447042628736,61224.82,64774.57,3549.75,19077.57,91.65931398409991,10,June,2025-06-05
2025-06-05 11:00:00,3628.5,2126.25,4427.25,16493.75,26649.0,98.25,0,2939.5,1029.0,1869.75,83.5,1670.0,20921.0,53423.0,7508.25,61014.75,87.55751682994686,60781.52,64781.52,4000.0,13211.52,100.3837186039441,11,June,2025-06-05
2025-06-05 12:00:00,3535.25,2014.75,4120.5,18220.75,28169.25,97.75,0,2816.0,959.0,1808.5,46.0,1648.25,22341.25,56158.25,7231.75,63436.0,88.52741345608172,60306.94,64832.69,4525.75,9796.44,105.18855707154103,12,June,2025-06-05
2025-06-05 13:00:00,3502.75,2002.25,3791.0,19407.0,27883.5,101.0,0,2182.75,941.0,1813.0,0.0,1606.5,23198.0,56687.5,6543.25,63230.75,89.6517912566275,59151.18,63685.68,4534.5,8069.68,106.89685311434194,13,June,2025-06-05
2025-06-05 14:00:00,3534.75,2036.5,3126.0,20020.5,25686.75,101.5,0,2155.0,960.5,1839.25,48.0,1614.25,23146.5,54506.0,6569.0,61123.0,89.17428791126089,58417.76,62697.26,4279.5,9584.51,104.63085198747777,14,June,2025-06-05
2025-06-05 15:00:00,3600.0,2036.25,2076.75,19942.25,22733.75,100.0,0,2698.25,1053.75,2011.25,68.25,1618.25,22019.0,50489.0,7381.5,57938.75,87.14202498327975,57993.26,62550.26,4557.0,13240.51,99.9060063186653,15,June,2025-06-05
2025-06-05 16:00:00,3721.75,2111.25,1654.75,20511.5,19733.5,99.0,0,3953.5,1043.25,2132.75,205.25,1719.25,22166.25,47831.75,8848.75,56885.75,84.0838874410551,56736.37,59490.37,2754.0,14836.62,100.26328790509508,16,June,2025-06-05
2025-06-05 17:00:00,3929.0,2213.75,1729.25,19235.0,15552.0,99.0,0,4821.5,1361.0,2624.25,908.25,1770.25,20964.25,42758.0,10577.0,54243.25,78.82639775455932,56984.06,59174.56,2190.5,20467.81,95.19021635173065,17,June,2025-06-05
2025-06-05 18:00:00,4377.5,2365.75,1785.5,17999.0,10022.5,98.5,0,5418.75,2125.75,3797.25,3490.5,1947.25,19784.5,36648.75,13289.0,53428.25,68.59432977872193,56902.02,57509.27,607.25,27095.02,93.89517278999938,18,June,2025-06-05
2025-06-05 19:00:00,4583.0,2294.25,2219.5,15795.5,4945.5,98.0,0,5920.5,2251.5,4289.75,3805.75,2047.75,18015.0,29935.75,14509.5,48251.0,62.041719342604296,56334.7,56549.2,214.5,33374.2,85.65058480829755,19,June,2025-06-05
2025-06-05 20:00:00,4693.5,2481.75,3251.0,13934.75,1462.75,100.25,0,6120.75,2250.25,4439.5,4968.75,2016.0,17185.75,25924.0,14826.5,45719.25,56.70259245285082,55067.28,55074.28,7.0,36418.78,83.02434767070392,20,June,2025-06-05
2025-06-05 21:00:00,4642.0,2230.5,2928.0,14983.25,94.75,101.0,0,6155.0,2216.0,4352.75,4663.5,1806.5,17911.25,24979.5,14530.25,44173.25,56.548929499187864,52887.38,52893.38,6.0,34881.38,83.52323370906254,21,June,2025-06-05
2025-06-05 22:00:00,4437.25,2094.75,3306.5,16714.0,16.75,101.75,0,5899.25,2031.0,4254.0,3326.75,1663.25,20020.5,26671.0,13847.5,43845.25,60.829850439899424,50313.74,50373.24,59.5,30276.49,87.14369076916167,22,June,2025-06-05
2025-06-05 23:00:00,4200.0,1980.5,3868.5,19027.75,12.75,102.0,0,4873.75,1282.0,4199.75,2125.5,1656.75,22896.25,29191.5,12012.25,43329.25,67.37134845398893,47211.94,47647.44,435.5,24302.94,91.77604224694007,23,June,2025-06-05
2025-06-06 00:00:00,4052.5,1938.5,3438.0,20671.5,17.25,101.75,0,3792.75,763.5,2683.75,1459.25,1691.5,24109.5,30219.5,8931.5,40610.25,74.41347935558142,43989.49,44531.24,541.75,19862.74,92.31807415816824,0,June,2025-06-06
2025-06-06 01:00:00,3938.75,1966.5,3769.25,22942.25,8.75,101.75,0,2801.0,697.75,2189.5,834.75,1665.0,26711.5,32727.25,7353.25,40915.25,79.98790182144799,42879.01,43540.51,661.5,16158.76,95.42023008460316,1,June,2025-06-06
2025-06-06 02:00:00,3855.5,1977.25,4571.25,25211.5,6.5,103.0,0,2550.25,698.75,1895.5,141.75,1674.25,29782.75,35725.0,6818.75,42685.5,83.69352590458118,42201.43,43370.43,1169.0,12412.18,101.14704643894767,2,June,2025-06-06
2025-06-06 03:00:00,3825.75,1959.5,5216.0,26910.0,6.25,103.0,0,2549.0,700.25,1841.0,98.25,1674.5,32126.0,38020.5,6764.75,44883.5,84.70930297325297,42434.53,44398.28,1963.75,10302.28,105.7711726747062,3,June,2025-06-06
2025-06-06 04:00:00,3862.25,1987.5,5147.0,29073.25,8.0,103.0,0,2555.25,715.75,1888.0,206.25,1680.5,34220.25,40181.0,6839.5,47226.75,85.08101870232443,43530.88,46069.13,2538.25,9302.63,108.49022578914096,4,June,2025-06-06
2025-06-06 05:00:00,3993.75,1986.0,5253.5,31655.75,237.75,99.25,0,2713.75,742.75,1977.5,162.0,1666.75,36909.25,43226.0,7100.75,50488.75,85.61511227748755,46472.85,48419.35,1946.5,9325.85,108.64138954249631,5,June,2025-06-06
2025-06-06 06:00:00,4189.25,2001.0,5993.0,34405.25,1870.25,98.5,0,2777.5,800.25,2194.75,802.75,1656.25,40398.25,48557.25,7428.75,56788.75,85.50505161673748,53334.82,54062.82,728.0,11066.32,106.47593823322174,6,June,2025-06-06
2025-06-06 07:00:00,4233.5,1975.25,6027.25,34555.0,5844.75,97.5,0,3113.5,813.25,2483.25,1650.5,1664.5,40582.25,52733.25,8074.5,62458.25,84.42959897211337,58417.85,59197.85,780.0,11990.85,106.91637915465905,7,June,2025-06-06
2025-06-06 08:00:00,4064.5,1933.5,5891.5,34570.0,12498.25,92.5,0,3089.75,840.5,2107.0,739.25,1646.0,40461.5,59050.25,7683.25,67472.75,87.51718286271124,61955.2,64180.45,2225.25,8995.45,108.90570928671039,8,June,2025-06-06
2025-06-06 09:00:00,3787.5,1933.0,5543.25,33847.5,20450.0,91.5,0,2926.75,819.25,1961.25,91.0,1631.25,39390.75,65652.75,7338.5,73082.25,89.83405683322557,63081.9,67468.15,4386.25,3241.15,115.85296257722104,9,June,2025-06-06
2025-06-06 10:00:00,3585.75,1945.75,3378.25,30326.5,25275.25,97.0,0,2673.75,819.75,1920.5,202.75,1602.5,33704.75,64608.5,7016.5,71827.75,89.94921879078768,61701.07,65801.32,4100.25,2721.07,116.4124868499039,10,June,2025-06-06
2025-06-06 11:00:00,3496.5,1947.25,2447.75,29766.5,28574.0,96.5,0,2814.25,800.0,2036.0,112.75,1566.75,32214.25,66328.5,7217.0,73658.25,90.04897618393052,60664.5,65534.5,4870.0,123.75,121.41903419627624,11,June,2025-06-06
2025-06-06 12:00:00,3445.0,1916.75,2607.75,28414.0,30341.75,97.5,0,2617.5,772.75,2062.75,0.5,1562.0,31021.75,66822.75,7015.0,73838.25,90.49882682755889,59745.01,64938.01,5193.0,1618.49,123.58898257779185,12,June,2025-06-06
2025-06-06 13:00:00,3409.0,1917.75,1607.75,27622.5,30543.5,97.25,0,2180.75,807.5,2070.25,0.0,1615.0,29230.25,65197.75,6673.5,71871.25,90.71464598152947,58166.23,63264.73,5098.5,1607.52,123.56181585088117,13,June,2025-06-06
2025-06-06 14:00:00,3409.75,1899.75,1946.5,26830.0,29859.75,96.75,0,1948.75,786.5,1835.75,96.0,1651.25,28776.5,64042.5,6222.25,70360.75,91.02020657824143,57032.81,62388.31,5355.5,1603.44,123.36889941070763,14,June,2025-06-06
2025-06-06 15:00:00,3485.5,1900.5,2330.75,25706.75,27301.25,95.25,0,2003.75,779.5,1664.75,178.0,1648.75,28037.5,60820.0,6096.75,67094.75,90.64792699875922,55910.68,61008.93,5098.25,571.93,120.003459088675,15,June,2025-06-06
2025-06-06 16:00:00,3600.5,1924.25,2379.75,25027.5,24402.25,94.0,0,2481.25,807.75,1811.5,107.75,1668.25,27407.25,57428.25,6768.75,64304.75,89.30638871934032,55197.86,60153.36,4955.5,3388.36,116.49862875118708,16,June,2025-06-06
2025-06-06 17:00:00,3736.25,2065.0,4405.25,25238.25,19504.0,96.75,0,2729.5,821.5,2142.0,298.0,1666.5,29643.5,55045.5,7359.5,62703.0,87.78766566193005,56660.9,60635.15,3974.25,7513.4,110.66361459136725,17,June,2025-06-06
2025-06-06 18:00:00,4095.75,2290.75,4900.0,21888.25,11819.5,98.75,0,3812.5,836.75,3245.5,1641.0,1659.0,26788.25,45093.0,9553.75,56287.75,80.11156956886711,56146.64,57117.89,971.25,17538.89,100.2513240329252,18,June,2025-06-06
2025-06-06 19:00:00,4482.0,2402.75,4458.75,16702.75,5621.25,100.75,0,4885.25,1009.5,4144.5,3635.5,1681.75,21161.5,33768.25,11721.0,49124.75,68.73979002437672,55432.45,55483.95,51.5,28649.7,88.6209251079467,19,June,2025-06-06
2025-06-06 20:00:00,4677.75,2484.5,4181.75,14082.5,1792.5,100.25,0,4807.25,1362.5,5102.75,4924.25,1733.75,18264.25,27319.25,13006.25,45249.75,60.37436670920834,54146.49,54151.49,5.0,34089.74,83.56912885766002,20,June,2025-06-06
2025-06-06 21:00:00,4630.0,2423.5,3159.0,14025.0,133.25,100.25,0,4997.75,1377.25,4735.75,5229.25,1710.0,17184.0,24471.0,12820.75,42521.0,57.550386867665395,51374.96,51380.46,5.5,34057.71,82.76600118034155,21,June,2025-06-06
2025-06-06 22:00:00,4500.25,2319.25,2596.25,13336.5,35.0,101.25,0,4823.75,1381.5,4765.0,5554.5,1753.75,15932.75,22888.5,12724.0,41167.0,55.59914494619477,47992.39,47997.14,4.75,32024.64,85.77818274939007,22,June,2025-06-06
2025-06-06 23:00:00,4289.75,2164.25,2072.5,13776.0,22.5,101.75,0,4833.5,1297.75,4007.25,5065.0,1728.5,15848.5,22426.75,11867.0,39358.75,56.980341093149555,44471.79,44476.79,5.0,28600.79,88.50273398035023,23,June,2025-06-06
2025-06-07 00:00:00,4096.25,2041.0,1707.25,13934.0,16.0,102.25,0,4956.5,1034.75,3338.5,3452.5,1835.0,15641.25,21896.75,11164.75,36514.0,59.96809442953388,41472.86,41478.86,6.0,25815.61,88.04312024779578,0,June,2025-06-07
2025-06-07 01:00:00,3994.5,1998.75,1760.5,13341.25,11.5,103.0,0,5245.5,925.0,3126.75,1995.5,1808.25,15101.75,21209.5,11105.5,34310.5,61.81635359438072,40095.31,40117.56,22.25,24982.06,85.57235247713511,1,June,2025-06-07
2025-06-07 02:00:00,3921.5,2098.25,1413.75,12282.5,8.25,102.5,0,5339.25,781.75,3090.75,1846.25,1822.5,13696.25,19826.75,11034.25,32707.25,60.618823043820555,38878.22,38921.47,43.25,25173.72,84.12743690426157,2,June,2025-06-07
2025-06-07 03:00:00,3920.5,2211.5,1428.0,11624.25,7.0,102.5,0,5330.25,768.5,3015.5,1488.5,1820.0,13052.25,19293.75,10934.25,31716.5,60.83190137625526,38222.94,38291.69,68.75,25163.69,82.97765687307151,3,June,2025-06-07
2025-06-07 04:00:00,3967.0,2049.5,1113.5,10871.75,13.5,103.5,0,5355.25,893.5,3065.5,567.0,1807.25,11985.25,18118.75,11121.5,29807.25,60.78638586249989,38260.6,38379.1,118.5,26261.85,77.9058613822052,4,June,2025-06-07
2025-06-07 05:00:00,4057.5,2001.5,802.75,10807.75,501.5,103.5,0,5378.0,879.75,3052.5,362.75,1811.0,11610.5,18274.5,11121.25,29758.5,61.4093452290942,37972.96,38062.96,90.0,25860.96,78.36760684444931,5,June,2025-06-07
2025-06-07 06:00:00,4151.75,1933.0,618.5,10578.25,2920.0,103.0,0,5111.25,877.75,3062.5,295.5,1762.25,11196.75,20304.5,10813.75,31413.75,64.6357088854403,39545.23,39692.23,147.0,25428.48,79.43752002453898,6,June,2025-06-07
2025-06-07 07:00:00,4128.5,2029.5,410.75,8901.5,6942.75,102.25,0,4966.0,874.5,2927.5,326.0,1731.5,9312.25,22515.25,10499.5,33340.75,67.53072441381792,42053.04,42224.04,171.0,25798.04,79.28261547797733,7,June,2025-06-07
2025-06-07 08:00:00,4023.0,2050.0,461.5,8572.5,11742.0,103.0,0,4793.75,548.25,2299.75,412.25,1636.0,9034.0,26952.0,9277.75,36642.0,73.55493695758966,44956.83,45341.08,384.25,24180.83,81.50485699280843,8,June,2025-06-07
2025-06-07 09:00:00,3840.5,2046.25,641.75,10338.25,16324.25,102.25,0,3586.75,347.5,1896.0,65.5,1644.75,10980.0,33293.25,7475.0,40833.75,81.53365781981816,47046.04,49162.04,2116.0,19741.79,86.79529669234648,9,June,2025-06-07
2025-06-07 10:00:00,3657.25,1988.75,535.0,13093.25,20141.25,102.75,0,2851.75,354.5,1717.0,195.0,1598.5,13628.25,39518.25,6521.75,46235.0,85.4725857034714,48744.61,53553.36,4808.75,14975.11,94.8515128134167,10,June,2025-06-07
2025-06-07 11:00:00,3585.5,1949.25,782.25,15406.75,23044.5,102.75,0,2504.5,335.25,1673.75,283.5,1582.5,16189.0,44871.0,6096.0,51250.5,87.55231656276524,49296.03,54546.03,5250.0,10062.53,103.96476146253563,11,June,2025-06-07
2025-06-07 12:00:00,3536.25,1962.25,1097.5,15678.75,24980.25,102.75,0,2471.25,318.75,1623.5,2.75,1531.75,16776.25,47357.75,5945.25,53305.75,88.84172908175947,49081.42,54642.42,5561.0,7324.92,108.60678032542661,12,June,2025-06-07
2025-06-07 13:00:00,3496.5,1962.0,642.25,16763.0,24227.0,102.0,0,2486.0,332.5,1610.5,55.0,1524.0,17405.25,47192.75,5953.0,53200.75,88.70692612416178,47044.77,52388.52,5343.75,5412.52,113.08536528077404,13,June,2025-06-07
2025-06-07 14:00:00,3481.5,2003.75,515.0,17690.75,23523.75,102.5,0,2471.0,342.25,1613.5,235.5,1548.0,18205.75,47317.25,5974.75,53527.5,88.39801970949512,46251.41,51664.66,5413.25,4521.91,115.73160688506576,14,June,2025-06-07
2025-06-07 15:00:00,3496.5,1989.75,710.75,18298.5,20801.25,102.25,0,2465.5,337.0,1643.0,111.5,1574.25,19009.25,45399.0,6019.75,51530.25,88.10164903139417,45859.2,50826.2,4967.0,6048.7,112.366220954574,15,June,2025-06-07
2025-06-07 16:00:00,3586.25,2064.25,749.75,17772.5,17541.25,102.0,0,2501.0,342.0,1641.0,137.0,1655.75,18522.25,41816.0,6139.75,48092.75,86.94865650227945,45360.47,50393.97,5033.5,9296.97,106.02348256091703,16,June,2025-06-07
2025-06-07 17:00:00,3754.75,2140.75,627.0,16296.75,14652.75,102.5,0,3558.25,322.0,1827.75,135.0,1711.75,16923.75,37574.5,7419.75,45129.25,83.25974838934837,45368.16,47588.16,2220.0,13791.66,99.47339720191428,17,June,2025-06-07
2025-06-07 18:00:00,4067.5,2181.75,680.0,14726.5,10061.0,102.0,0,4768.0,349.0,2457.25,1052.5,1694.0,15406.5,31818.75,9268.25,42139.5,75.50813369878617,46191.05,46462.3,271.25,20723.55,91.22871205569044,18,June,2025-06-07
2025-06-07 19:00:00,4417.0,2377.75,715.0,13402.5,5368.0,102.0,0,5069.5,418.5,2980.5,4087.5,1672.25,14117.5,26382.25,10140.75,40610.5,64.96411026704916,45877.71,45886.46,8.75,26392.21,88.51902154662908,19,June,2025-06-07
2025-06-07 20:00:00,4572.25,2269.75,759.75,12680.75,1713.25,101.5,0,5113.25,431.5,3327.0,4241.5,1664.75,13440.5,22097.25,10536.5,36875.25,59.92433949600342,44539.33,44546.08,6.75,29385.58,82.7925566010984,20,June,2025-06-07
2025-06-07 21:00:00,4583.0,2416.5,608.25,12480.0,121.0,101.0,0,5118.75,405.25,3521.0,5047.25,1679.5,13088.25,20309.75,10724.5,36081.5,56.28854121918435,43265.16,43271.16,6.0,30055.91,83.39620147018987,21,June,2025-06-07
2025-06-07 22:00:00,4468.25,2544.0,449.0,13157.0,43.75,102.25,0,5095.75,357.0,4008.25,5659.75,1775.5,13606.0,20764.25,11236.5,37660.5,55.13535401813571,41895.11,41899.36,4.25,28245.36,89.89235259198509,22,June,2025-06-07
2025-06-07 23:00:00,4243.75,2239.5,634.0,15165.0,16.75,102.5,0,5020.5,318.0,3055.25,4184.5,1722.5,15799.0,22401.5,10116.25,36702.25,61.035767561934215,39983.26,40006.76,23.5,24167.51,91.79404080607733,23,June,2025-06-07
2025-06-08 00:00:00,4087.25,2179.25,826.5,15730.0,14.25,103.25,0,4459.75,311.0,2868.75,3415.0,1787.25,16556.5,22940.5,9426.75,35782.25,64.11139601338652,37905.31,38074.81,169.5,21334.56,94.39904330026584,0,June,2025-06-08
2025-06-08 01:00:00,4008.75,2094.5,905.25,16747.25,14.5,103.0,0,4000.0,311.5,2800.75,1428.0,1750.75,17652.5,23873.25,8863.0,34164.25,69.87786941027537,36105.73,36595.98,490.25,18438.73,94.62279255951894,1,June,2025-06-08
2025-06-08 02:00:00,3958.0,2104.5,601.25,18035.75,12.75,103.0,0,3059.75,303.0,2620.5,463.75,1752.75,18637.0,24815.25,7736.0,33015.0,75.16356201726488,34741.4,35236.65,495.25,16091.65,95.03071263679644,2,June,2025-06-08
2025-06-08 03:00:00,3901.5,2028.75,361.75,18808.75,8.25,103.5,0,2622.5,293.25,2374.75,84.5,1747.25,19170.5,25212.5,7037.75,32334.75,77.97338776393818,33823.15,34378.4,555.25,14644.4,95.59946368094042,3,June,2025-06-08
2025-06-08 04:00:00,3888.25,2028.0,287.5,19644.25,17.25,103.0,0,2549.75,291.75,2228.75,188.5,1766.5,19931.75,25968.25,6836.75,32993.5,78.70716959401094,33533.58,35106.83,1573.25,13584.58,98.38943530634069,4,June,2025-06-08
2025-06-08 05:00:00,3919.5,2077.75,475.25,20463.75,371.75,103.0,0,2511.25,294.0,2210.5,172.75,1770.5,20939.0,27411.0,6786.25,34370.0,79.7526913005528,33476.15,35515.15,2039.0,12165.4,102.67010991407315,5,June,2025-06-08
2025-06-08 06:00:00,3939.25,1941.5,565.25,22033.25,2235.5,103.25,0,2482.75,291.5,2179.75,205.5,1771.25,22598.5,30818.0,6725.25,37748.75,81.6397893969999,33935.92,36009.67,2073.75,9101.92,111.23538127152588,6,June,2025-06-08
2025-06-08 07:00:00,3919.0,1913.75,842.5,23476.0,5689.25,103.0,0,2486.5,298.75,2163.25,311.25,1755.0,24318.5,35943.5,6703.5,42958.25,83.67077336716463,36110.48,38530.98,2420.5,6102.73,118.96338680626786,7,June,2025-06-08
2025-06-08 08:00:00,3807.5,1926.0,927.0,24319.5,10356.75,102.25,0,2439.5,297.25,2140.5,272.0,1716.5,25246.5,41439.0,6593.75,48304.75,85.78659448604951,39291.14,42665.89,3374.75,3687.89,122.94056624470555,8,June,2025-06-08
2025-06-08 09:00:00,3672.25,1905.25,437.0,22410.75,14965.75,98.75,0,2435.5,318.0,1696.0,521.5,1636.0,22847.75,43489.75,6085.5,50096.75,86.81151970936239,42503.29,46257.04,3753.75,4689.79,117.86558169967549,9,June,2025-06-08
2025-06-08 10:00:00,3556.25,1823.25,255.75,23263.25,19027.25,98.5,0,2430.5,327.0,1657.25,430.25,1612.75,23519.0,48024.25,6027.5,54482.0,88.14700267978415,44600.82,48788.07,4187.25,2054.57,122.15470477897044,10,June,2025-06-08
2025-06-08 11:00:00,3496.0,1785.0,146.25,22502.0,23322.0,99.0,0,2424.25,327.75,1684.0,290.5,1598.5,22648.25,51350.25,6034.5,57675.25,89.0334242157598,45873.75,50371.0,4497.25,96.5,125.72604158151448,11,June,2025-06-08
2025-06-08 12:00:00,3460.5,1774.25,93.25,20989.0,26880.5,99.0,0,2419.25,314.0,1675.25,77.75,1562.25,21082.25,53296.5,5970.75,59345.0,89.80790294043305,45163.36,50471.86,5308.5,2799.39,131.4007638049959,12,June,2025-06-08
2025-06-08 13:00:00,3440.0,1584.75,98.75,17175.5,27955.25,97.25,0,2415.75,287.25,1665.75,112.0,1441.25,17274.25,50351.5,5810.0,56273.5,89.47639652767289,43271.38,48838.88,5567.5,1958.12,130.04785148983,13,June,2025-06-08
2025-06-08 14:00:00,3435.25,1545.0,65.5,15603.75,26962.25,97.0,0,2405.0,272.0,1604.25,75.5,1417.25,15669.25,47708.75,5698.5,53482.75,89.20399568085037,41716.79,47103.04,5386.25,914.71,128.20437526473154,14,June,2025-06-08
2025-06-08 15:00:00,3462.0,1571.25,250.0,16546.25,25567.0,99.25,0,2383.25,273.75,1594.5,44.75,1417.75,16796.25,47495.75,5669.25,53209.75,89.26136657285554,41556.07,47000.57,5444.5,807.18,128.04326780660443,15,June,2025-06-08
2025-06-08 16:00:00,3536.0,1525.0,684.5,19859.0,21763.75,98.25,0,2396.5,292.5,1625.5,137.0,1413.5,20543.5,47466.5,5728.0,53331.5,89.00274696942706,41751.91,47201.16,5449.25,555.34,127.73427610856605,16,June,2025-06-08
2025-06-08 17:00:00,3629.75,1728.75,902.25,26292.25,17127.75,98.5,0,2417.5,296.5,1769.25,115.25,1550.0,27194.5,49779.25,6033.25,55927.75,89.0063519451435,42746.32,47337.07,4590.75,1575.93,130.83640884174358,17,June,2025-06-08
