Date,Solar,Wind_Offshore,Wind_Onshore,Biomass,Hydro,Other_Renewable,Lignite,Hard_Coal,Gas,Pumped_Storage,Other_Conventional,Grid_Load,Residual_Load,Total_Wind,Total_Renewable,Total_Fossil,Total_Generation,Renewable_Share_Pct
2025-08-20 04:00:00,694.41,2928.27,4939.39,4120.75,1880.81,103.13,9432.75,4119.5,5884.0,2144.5,1393.5,97.98,8740.0,7867.66,14666.759999999998,20829.75,37641.009999999995,38.96484180419176
2025-08-20 05:00:00,5150.16,3388.85,4604.52,4128.69,1694.84,102.84,9437.5,4268.0,5831.75,1576.75,1416.25,103.43,13345.0,7993.370000000001,19069.9,20953.5,41600.15,45.84094047737809
2025-08-20 06:00:00,13148.61,3136.23,3350.14,3980.38,1829.0,101.01,9384.25,3470.0,4400.0,949.5,1443.25,100.82,21837.75,6486.37,25545.37,18697.5,45192.369999999995,56.52584717287454
2025-08-20 07:00:00,21193.74,2933.02,3671.13,3716.45,1762.64,99.49,8729.0,2476.25,2686.5,478.75,1445.25,87.44,30797.0,6604.15,33376.47,15337.0,49192.22,67.84908263949056
2025-08-20 08:00:00,27978.37,1996.51,4795.63,3504.67,1873.85,98.75,7091.25,1444.75,2425.25,281.5,1441.5,78.68,38056.25,6792.14,40247.78,12402.75,52932.03,76.03672105528543
2025-08-20 09:00:00,34300.16,957.74,5162.97,3385.27,1569.74,98.18,5976.25,1121.0,2246.5,31.75,1445.25,70.03,42861.0,6120.71,45474.06,10789.0,56294.81,80.77842344614005
2025-08-20 10:00:00,38427.6,1449.55,4730.37,3304.57,1530.92,97.91,4528.5,1114.5,1973.25,19.25,1425.0,53.29,45124.25,6179.92,49540.92,9041.25,58601.42,84.53877056221505
2025-08-20 11:00:00,38729.7,1006.82,4492.46,3278.43,1524.4,97.65,4258.25,1010.0,1813.75,15.0,1416.25,41.35,45006.25,5499.28,49129.46,8498.25,57642.71,85.23100319190405
2025-08-20 12:00:00,36809.12,929.48,5108.27,3286.75,1556.22,97.55,4376.25,1002.25,1793.75,52.25,1416.5,47.39,43001.75,6037.75,47787.39000000001,8588.75,56428.39000000001,84.68678620814806
2025-08-20 13:00:00,32411.69,1033.31,5419.79,3329.49,1740.43,97.54,5306.0,1014.5,1824.75,44.0,1410.5,67.77,39272.75,6453.1,44032.25,9555.75,53632.0,82.10070480310262
2025-08-20 14:00:00,25729.21,1157.76,5871.93,3447.16,1780.44,99.37,7412.25,1818.5,2308.25,3.0,1379.25,74.44,33753.75,7029.6900000000005,38085.87,12918.25,51007.12,74.66775226674237
2025-08-20 15:00:00,17544.96,1482.24,6458.5,3668.36,1852.39,100.5,9043.0,3222.75,4713.0,511.0,1366.25,91.07,26428.25,7940.74,31106.949999999997,18345.0,49962.95,62.2600346857021
2025-08-20 16:00:00,9173.74,2031.37,6935.33,4067.14,2058.53,100.11,9361.0,4124.25,6222.0,2360.25,1368.0,101.94,18512.5,8966.7,24366.22,21075.25,47801.72,50.973521454876526
2025-08-20 17:00:00,2754.97,2419.02,6882.89,4304.45,2222.22,103.03,9379.5,4244.0,6912.75,3509.0,1373.75,120.48,13222.5,9301.91,18686.579999999998,21910.0,44105.58,42.367836450625965
2025-08-20 18:00:00,240.83,2393.79,7517.72,4387.0,2359.69,103.57,9377.5,4298.25,7151.0,4496.5,1391.5,122.35,12418.5,9911.51,17002.6,22218.25,43717.35,38.89211034063135
2025-08-20 19:00:00,36.43,2287.82,9448.14,4298.51,2014.2,104.86,9259.0,4290.0,7426.25,3019.75,1392.5,111.29,13241.5,11735.96,18189.96,22367.75,43577.46,41.74167103819268
2025-08-20 20:00:00,7.26,2048.96,10542.51,4076.04,1819.35,105.4,9193.25,4067.0,7465.0,1207.0,1438.5,102.33,13057.0,12591.470000000001,18599.52,22163.75,41970.270000000004,44.31594078379767
2025-08-20 21:00:00,7.46,1684.06,10303.36,3875.96,1670.18,105.72,9085.0,4030.25,7304.75,261.0,1463.75,95.53,12053.0,11987.42,17646.74,21883.75,39791.490000000005,44.34802516819551
2025-08-20 22:00:00,7.44,1392.15,9070.75,3718.08,1700.15,102.83,9013.75,4023.75,6582.25,25.25,1452.25,87.75,10270.5,10462.9,15991.4,21072.0,37088.65,43.116694730058924
2025-08-20 23:00:00,7.09,1156.78,7778.64,3639.58,1661.84,102.98,8983.25,4049.25,6109.75,9.0,1434.75,80.87,8876.5,8935.42,14346.91,20577.0,34932.91,41.069896553135706
2025-08-21 00:00:00,6.53,904.66,6393.41,3608.21,1637.18,103.12,9024.25,4039.5,6111.25,48.25,1462.75,81.95,7872.0,7298.07,12653.11,20637.75,33339.11,37.952752787941854
2025-08-21 01:00:00,9.13,858.58,4893.14,3624.25,1669.27,103.46,9167.0,4035.25,6252.5,127.0,1454.0,83.82,7103.5,5751.72,11157.83,20908.75,32193.58,34.65855614690879
2025-08-21 02:00:00,13.34,1050.55,4029.02,3704.55,1828.48,103.44,9243.75,4033.0,6300.5,377.25,1426.75,84.61,6729.25,5079.57,10729.38,21004.0,32110.629999999997,33.41379474647492
2025-08-21 03:00:00,17.48,1492.26,4131.11,3890.38,1942.61,102.36,9374.0,4100.75,6492.75,426.25,1429.75,91.33,6859.75,5623.37,11576.2,21397.25,33399.7,34.6595927508331
2025-08-21 04:00:00,535.67,1633.84,4735.59,4130.05,2056.46,103.17,9469.75,4277.75,6713.25,1921.75,1415.75,100.65,7706.0,6369.43,13194.78,21876.5,36993.03,35.668286701575944
2025-08-21 05:00:00,4310.28,2406.24,4583.01,4174.98,2124.01,103.66,9482.25,4203.5,6757.5,2197.5,1398.0,105.82,11523.0,6989.25,17702.179999999997,21841.25,41740.92999999999,42.40964444251721
2025-08-21 06:00:00,11907.46,2686.71,3100.64,4017.96,1843.06,103.14,9508.0,3916.0,6643.75,1396.25,1403.25,101.12,18544.75,5787.35,23658.969999999998,21471.0,46526.22,50.850832068455155
2025-08-21 07:00:00,21070.24,2800.89,2327.65,3768.45,1879.63,102.43,8839.5,3114.25,5057.0,144.5,1446.25,91.86,26395.25,5128.54,31949.290000000005,18457.0,50550.79000000001,63.20235549236718
2025-08-21 08:00:00,29157.13,2409.08,3804.61,3530.7,1840.52,102.35,6675.75,1623.0,2562.75,14.0,1500.75,79.99,33533.75,6213.6900000000005,40844.38999999999,12362.25,53220.63999999999,76.74539426808846
2025-08-21 09:00:00,34907.27,2830.04,5513.38,3404.37,1815.23,102.41,4507.0,1398.75,2156.75,20.25,1495.0,71.59,39017.75,8343.42,48572.700000000004,9557.5,58150.450000000004,83.52936219754103
2025-08-21 10:00:00,36490.15,2797.78,6573.04,3326.89,1863.03,102.13,4043.25,1342.0,2043.0,5.25,1462.75,64.25,41948.5,9370.82,51153.02,8891.0,60049.27,85.1850821833471
2025-08-21 11:00:00,35247.41,2862.04,7942.94,3296.13,1792.45,99.37,3920.25,1484.75,1959.25,28.25,1460.75,59.33,42988.0,10804.98,51240.34,8825.0,60093.59,85.26756347890017
2025-08-21 12:00:00,32114.92,3304.48,9590.44,3329.37,1814.93,96.99,3995.75,1486.75,1947.5,35.25,1514.75,57.13,42800.5,12894.92,50251.13,8944.75,59231.13,84.83905338290862
2025-08-21 13:00:00,27658.2,3699.78,11731.33,3366.63,1959.95,97.03,4488.5,1571.5,1943.0,173.5,1533.25,66.47,41521.0,15431.11,48512.91999999999,9536.25,58222.66999999999,83.32307673282588
2025-08-21 14:00:00,22541.57,4236.95,13900.0,3461.99,1804.62,96.96,5565.5,1696.0,2290.75,22.25,1541.5,72.39,38780.75,18136.95,46042.090000000004,11093.75,57158.090000000004,80.55218430146984
2025-08-21 15:00:00,16081.8,4370.47,15659.54,3640.9,2034.19,97.09,6812.0,1910.0,3377.5,243.5,1550.75,82.84,34177.75,20030.010000000002,41883.99,13650.25,55777.74,75.09086958345749
2025-08-21 16:00:00,8396.5,4526.05,17156.97,4003.08,1998.51,97.38,7667.0,2504.5,4802.5,850.75,1539.75,94.27,28146.75,21683.02,36178.49,16513.75,53542.99,67.56905058906871
2025-08-21 17:00:00,2567.21,4591.04,16155.48,4314.8,2103.64,97.77,7810.0,2766.75,5148.0,1942.75,1531.0,109.04,23081.0,20746.52,29829.94,17255.75,49028.44,60.84211531103172
2025-08-21 18:00:00,214.34,4687.01,14891.0,4405.47,2180.59,96.84,7818.0,2961.75,5463.25,3530.25,1507.0,116.7,20785.75,19578.010000000002,26475.250000000004,17750.0,47755.5,55.43916407534212
2025-08-21 19:00:00,41.77,4767.25,14740.12,4365.33,2153.41,98.23,7833.0,2891.0,5354.25,2657.25,1477.75,107.82,20264.5,19507.370000000003,26166.11,17556.0,46379.36,56.417574541778926
2025-08-21 20:00:00,10.82,4647.89,14537.09,4152.27,2079.88,98.72,8102.0,2235.0,5086.5,1300.25,1454.5,99.89,19422.75,19184.98,25526.670000000002,16878.0,43704.92,58.40685671086917
2025-08-21 21:00:00,11.26,4524.27,13752.91,3910.59,1993.82,99.07,8173.75,1606.25,4929.25,319.25,1458.5,91.38,18583.25,18277.18,24291.92,16167.75,40778.92,59.569797336466976
2025-08-21 22:00:00,11.73,4608.83,12596.24,3734.81,1947.72,105.28,8089.5,1692.25,4009.25,106.25,1450.0,88.06,16684.0,17205.07,23004.61,15241.0,38351.86,59.9830360248499
2025-08-21 23:00:00,10.41,4700.07,11332.57,3677.25,2000.1,100.39,7680.0,1409.0,2890.25,155.5,1464.5,81.61,15703.5,16032.64,21820.789999999997,13443.75,35420.03999999999,61.6057745841055
2025-08-22 00:00:00,11.7,4640.02,10607.09,3623.85,1957.58,100.38,7423.25,1370.5,2937.75,147.25,1491.5,78.21,15218.75,15247.11,20940.62,13223.0,34310.869999999995,61.03202862533069
2025-08-22 01:00:00,9.66,5065.82,10661.08,3619.31,1939.64,100.54,7410.5,1373.25,2691.75,96.0,1503.0,76.8,14944.75,15726.9,21396.05,12978.5,34470.55,62.07052106798411
2025-08-22 02:00:00,15.79,4648.42,10555.94,3678.36,1952.71,100.85,7530.25,1298.75,2666.5,155.0,1510.25,75.76,14717.25,15204.36,20952.07,13005.75,34112.82,61.41992951623466
2025-08-22 03:00:00,13.98,4839.41,10081.79,3830.62,2032.97,99.86,7714.25,1629.75,3020.0,410.25,1481.0,82.07,14349.5,14921.2,20898.63,13845.0,35153.880000000005,59.44899965523008
2025-08-22 04:00:00,471.04,4106.39,9760.9,4184.95,2297.28,100.82,8032.25,1897.25,3166.25,2928.5,1418.25,98.89,14403.5,13867.29,20921.38,14514.0,38363.880000000005,54.53405651357475
2025-08-22 05:00:00,4025.61,4568.92,8622.04,4245.72,2359.05,101.29,8516.25,1941.5,3194.75,3431.0,1403.25,101.35,18031.0,13190.960000000001,23922.63,15055.75,42409.380000000005,56.40881804921458
2025-08-22 06:00:00,11013.8,4521.74,7183.99,4117.1,2502.24,100.95,8028.0,1889.5,3160.25,2783.5,1438.0,98.13,26174.75,11705.73,29439.819999999996,14515.75,46739.06999999999,62.98760330490102
2025-08-22 07:00:00,19415.7,4972.52,8096.03,3791.77,2198.44,100.48,7032.5,1348.25,2920.0,1078.5,1424.75,81.27,35699.5,13068.55,38574.94,12725.5,52378.94,73.64589661417355
2025-08-22 08:00:00,26282.7,4185.65,10106.54,3551.04,2336.79,99.92,5216.75,815.75,2296.25,234.75,1455.75,66.78,43282.0,14292.19,46562.64,9784.5,56581.89,82.29247909534305
2025-08-22 09:00:00,29360.22,3847.79,11651.17,3484.06,2418.98,100.04,4751.25,689.75,1757.75,718.5,1474.0,45.66,47919.25,15498.96,50862.26,8672.75,60253.51,84.41377108155193
2025-08-22 10:00:00,30390.46,3627.1,13248.77,3394.45,2232.22,99.58,3943.5,815.5,1561.25,91.75,1525.5,31.58,50693.75,16875.87,52992.58,7845.75,60930.08,86.97277272572103
2025-08-22 11:00:00,30164.12,3577.33,15307.37,3363.44,2123.92,98.75,3904.0,726.75,1543.5,74.5,1475.75,22.96,52211.25,18884.7,54634.93,7650.0,62359.43,87.612940015648
2025-08-22 12:00:00,29113.84,4950.47,16978.19,3332.77,1939.46,98.25,3870.25,594.75,1454.0,13.25,1396.75,17.83,52508.75,21928.66,56412.979999999996,7315.75,63741.979999999996,88.50208292870727
2025-08-22 13:00:00,25905.04,4694.85,17572.64,3369.42,1977.23,97.74,4144.0,584.75,1531.0,47.5,1391.5,21.65,50955.0,22267.489999999998,53616.92,7651.25,61315.67,87.44407424725196
2025-08-22 14:00:00,20966.36,4240.47,17338.02,3513.82,2026.18,97.73,5289.0,593.25,1603.5,71.5,1395.75,47.75,46647.5,21578.49,48182.58000000001,8881.5,57135.58000000001,84.33025445790521
2025-08-22 15:00:00,14612.69,4726.12,17288.29,3668.84,2035.77,98.08,6243.5,832.0,1893.25,429.75,1390.25,70.96,39544.5,22014.41,42429.79,10359.0,53218.54,79.72745964094467
2025-08-22 16:00:00,7459.89,4567.8,15990.95,4033.43,2281.67,98.1,7084.25,1130.0,2537.0,1655.5,1442.0,90.35,30524.0,20558.75,34431.84,12193.25,48280.59,71.31611274841504
2025-08-22 17:00:00,2073.55,4790.08,13731.1,4361.64,2300.57,100.83,7937.5,1238.5,2766.75,3621.75,1454.25,101.21,22066.0,18521.18,27357.77,13397.0,44376.520000000004,61.64920097384833
2025-08-22 18:00:00,145.78,4950.56,10737.9,4489.22,2521.72,102.21,7966.5,1258.5,2943.5,4457.5,1455.75,109.49,17650.0,15688.46,22947.39,13624.25,41029.14,55.92949303836249
2025-08-22 19:00:00,61.53,4999.54,9654.04,4433.07,2356.03,104.03,7963.75,1170.5,2982.75,3528.0,1440.25,104.34,15900.25,14653.580000000002,21608.239999999998,13557.25,38693.49,55.84463949878907
2025-08-22 20:00:00,14.4,5013.46,9659.18,4201.64,2158.37,104.68,7863.5,1033.5,2930.5,2110.0,1436.0,100.52,14694.25,14672.64,21151.73,13263.5,36525.229999999996,57.909915967674955
2025-08-22 21:00:00,10.33,4827.25,9600.05,4021.74,2039.39,105.32,7812.0,939.25,2886.0,1436.0,1410.25,93.95,14036.5,14427.3,20604.079999999998,13047.5,35087.58,58.721861125788664
2025-08-22 22:00:00,15.36,5174.51,10132.68,3881.48,1958.3,101.44,7561.25,846.5,2678.0,465.0,1378.0,93.02,13820.5,15307.19,21263.77,12463.75,34192.520000000004,62.18836751429845
2025-08-22 23:00:00,8.35,5498.4,10535.4,3794.46,2087.47,103.11,7039.0,774.0,2369.5,83.5,1402.75,88.0,13994.0,16033.8,22027.190000000002,11585.25,33695.94,65.37045709364394
2025-08-23 00:00:00,6.63,5526.61,10247.88,3739.24,2111.74,101.89,6091.0,684.0,2330.5,90.75,1427.75,85.55,14399.5,15774.489999999998,21733.989999999998,10533.25,32357.989999999998,67.16730550939658
2025-08-23 01:00:00,7.32,5082.07,10676.74,3724.51,2063.66,102.15,6012.0,252.75,2319.0,102.75,1426.75,83.64,14706.5,15758.81,21656.45,10010.5,31769.7,68.16699559643308
2025-08-23 02:00:00,9.88,4919.73,10550.97,3762.84,2115.04,101.59,6144.5,221.5,2461.0,254.0,1432.75,83.72,15098.75,15470.699999999999,21460.05,10259.75,31973.8,67.11760879219861
2025-08-23 03:00:00,14.87,5042.94,10840.77,3863.98,1984.03,98.31,6267.5,224.5,2421.75,198.25,1435.5,84.2,15660.25,15883.71,21844.9,10349.25,32392.4,67.43834973635792
2025-08-23 04:00:00,335.5,5152.86,12262.89,4003.28,2045.2,99.12,6287.75,225.25,2407.0,413.0,1423.25,85.07,16478.25,17415.75,23898.85,10343.25,34655.1,68.96199982109415
2025-08-23 05:00:00,3310.85,5530.64,11778.87,3976.78,2039.3,99.45,5898.75,230.75,2307.25,583.5,1419.75,86.2,19593.0,17309.510000000002,26735.89,9856.5,37175.89,71.91728294870681
2025-08-23 06:00:00,9237.57,5393.71,11398.15,3884.83,2038.02,99.03,5518.75,236.0,1855.25,430.75,1378.25,83.77,26214.25,16791.86,32051.31,8988.25,41470.31,77.28736534643701
2025-08-23 07:00:00,16507.33,4726.19,12317.93,3727.13,1982.88,98.57,4376.0,223.25,1530.0,331.5,1381.5,62.11,34811.25,17044.12,39360.02999999999,7510.75,47202.27999999999,83.38586610646773
2025-08-23 08:00:00,22812.64,4487.73,14057.25,3552.33,1979.29,98.17,3842.75,223.0,1320.75,118.0,1410.25,17.65,42511.0,18544.98,46987.409999999996,6796.75,53902.159999999996,87.17166436372865
2025-08-23 09:00:00,26927.47,3776.92,15470.43,3445.46,1965.96,96.86,3774.75,212.25,1307.5,24.0,1410.75,3.73,47197.75,19247.35,51683.1,6705.25,58412.35,88.47974786153956
2025-08-23 10:00:00,29263.54,3293.99,16118.76,3372.55,2015.99,96.4,3769.25,216.75,1379.5,114.25,1419.75,2.49,49173.0,19412.75,54161.23,6785.25,61060.73,88.70059365487441
2025-08-23 11:00:00,30002.21,2816.26,15328.27,3349.92,1969.76,95.96,3770.25,218.5,1426.0,12.5,1431.0,1.66,49477.0,18144.53,53562.38,6845.75,60420.63,88.64915840831186
2025-08-23 12:00:00,29174.74,2626.45,14535.04,3357.51,1966.63,98.49,3781.75,236.0,1366.25,7.0,1423.75,2.88,48651.75,17161.49,51758.86,6807.75,58573.61,88.36549429000534
2025-08-23 13:00:00,26667.39,2552.86,14395.68,3405.25,1981.55,99.42,3395.75,266.0,1374.75,55.0,1443.5,7.87,45954.25,16948.54,49102.15,6480.0,55637.15,88.25425098158335
2025-08-23 14:00:00,22173.24,2890.57,15831.34,3526.08,1896.96,101.39,3334.75,271.75,1376.5,76.0,1456.75,19.65,41369.25,18721.91,46419.58,6439.75,52935.33,87.69111291079133
2025-08-23 15:00:00,15876.56,3393.77,15180.5,3676.19,1972.86,101.35,4022.25,263.75,1710.25,95.0,1444.25,73.67,34298.0,18574.27,40201.23,7440.5,47736.73,84.21446127541623
2025-08-23 16:00:00,8410.87,3768.31,12451.59,4040.07,2069.58,101.51,5842.75,322.5,2711.75,1243.75,1444.5,97.32,24566.25,16219.9,30841.929999999997,10321.5,42407.17999999999,72.72808519689355
2025-08-23 17:00:00,2389.54,3780.6,8715.87,4330.26,2019.02,102.07,7039.5,352.5,3778.25,3192.5,1449.75,107.34,15265.0,12496.470000000001,21337.360000000004,12620.0,37149.86,57.43590958350854
2025-08-23 18:00:00,181.2,3602.46,6795.75,4485.49,2263.0,101.4,7086.0,337.5,3970.25,4896.5,1427.5,117.53,10589.25,10398.21,17429.300000000003,12821.25,35147.05,49.5896526166492
2025-08-23 19:00:00,55.44,3354.77,6631.73,4443.26,2017.94,103.0,7132.5,331.0,3989.25,3890.5,1424.5,114.99,8751.75,9986.5,16606.14,12877.25,33373.89,49.75787958790539
2025-08-23 20:00:00,14.55,3053.87,7070.48,4256.86,1915.16,103.4,7073.25,319.5,3889.25,3022.5,1438.5,108.42,7444.0,10124.349999999999,16414.32,12720.5,32157.32,51.04380588929674
2025-08-23 21:00:00,8.98,2913.67,7300.2,4075.32,1948.46,103.93,6838.75,296.0,3852.75,1722.0,1414.0,102.83,6482.0,10213.869999999999,16350.559999999998,12401.5,30474.059999999998,53.6540257517377
2025-08-23 22:00:00,12.39,2685.8,7006.73,3921.18,1940.16,102.32,6716.25,218.0,3346.5,1356.75,1443.75,98.85,6299.75,9692.529999999999,15668.579999999998,11724.5,28749.829999999998,54.49973095493086
2025-08-23 23:00:00,12.34,2217.69,6234.09,3855.84,1838.77,105.65,6701.75,201.75,2868.75,966.0,1430.5,93.94,6097.0,8451.78,14264.380000000001,11202.75,26433.13,53.96402166523602
2025-08-24 00:00:00,15.7,1871.87,5793.86,3823.4,1858.43,105.95,6805.75,200.75,2652.25,1485.75,1387.75,92.25,6429.25,7665.73,13469.210000000001,11046.5,26001.46,51.8017449789358
2025-08-24 01:00:00,5.94,1953.14,5533.11,3801.53,1843.31,106.18,6894.5,195.75,2616.0,660.75,1393.75,90.03,6943.25,7486.25,13243.21,11100.0,25003.96,52.96445043105172
2025-08-24 02:00:00,12.62,2015.47,5491.36,3820.74,1823.83,106.2,6889.25,193.25,2642.5,542.75,1412.25,89.01,7436.0,7506.83,13270.22,11137.25,24950.22,53.18678552734204
2025-08-24 03:00:00,15.35,1943.02,5728.26,3920.13,1792.26,105.38,6883.75,197.75,2694.5,618.25,1484.25,88.55,7727.75,7671.280000000001,13504.400000000001,11260.25,25382.9,53.20274673106699
2025-08-24 04:00:00,506.73,2393.0,6539.18,3996.9,1802.96,106.39,6435.0,196.0,2840.5,423.5,1476.5,87.93,8372.75,8932.18,15345.16,10948.0,26716.66,57.436670601789295
2025-08-24 05:00:00,5142.57,2367.13,6268.49,3934.53,1786.51,106.41,5501.5,198.25,2682.0,447.25,1458.0,83.37,13030.25,8635.619999999999,19605.639999999996,9839.75,29892.639999999996,65.586846795733
2025-08-24 06:00:00,14328.16,2064.63,4195.72,3794.01,1937.91,104.89,4170.0,198.0,2257.0,456.25,1420.75,67.11,22326.25,6260.35,26425.320000000003,8045.75,34927.32000000001,75.658023575814
2025-08-24 07:00:00,24678.12,2117.43,3713.16,3651.35,1923.46,103.89,3485.75,180.5,1787.75,99.0,1422.0,8.14,32155.25,5830.59,36187.409999999996,6876.0,43162.409999999996,83.84010531385991
2025-08-24 08:00:00,32084.41,1560.37,4990.7,3459.99,1807.09,103.01,3405.0,166.5,1745.25,42.25,1388.0,1.34,39153.5,6551.07,44005.56999999999,6704.75,50752.56999999999,86.70609192795557
2025-08-24 09:00:00,34191.35,1085.7,6340.32,3378.93,1836.23,98.4,3431.0,152.0,1723.25,2.25,1381.25,0.5,43281.5,7426.0199999999995,46930.93,6687.5,53620.68,87.5239366602587
2025-08-24 10:00:00,33452.12,1514.77,7336.32,3322.43,1743.15,97.77,3394.5,152.0,1721.0,114.25,1368.5,-1.16,44438.75,8851.09,47466.560000000005,6636.0,54216.810000000005,87.54952569138612
2025-08-24 11:00:00,32656.22,1495.3,7644.06,3311.96,1639.17,97.45,3172.25,170.25,1720.0,81.0,1362.25,-4.3,43960.0,9139.36,46844.159999999996,6424.75,53349.909999999996,87.8055089502494
2025-08-24 12:00:00,31016.43,1326.87,7777.4,3322.11,1658.94,98.1,3132.0,227.75,1394.75,18.5,1356.25,-3.8,42762.0,9104.27,45199.85,6110.75,51329.1,88.05891784582235
2025-08-24 13:00:00,28717.52,1203.91,8583.61,3345.97,1732.27,100.81,3110.75,435.0,1334.25,61.0,1364.0,0.86,40498.5,9787.52,43684.09,6244.0,49989.09,87.38724789749122
2025-08-24 14:00:00,25405.86,2056.56,8745.41,3513.22,1794.71,100.78,3049.25,575.5,1347.75,156.25,1379.25,4.43,36455.25,10801.97,41616.54,6351.75,48124.54,86.47675385572516
2025-08-24 15:00:00,18674.06,2394.77,9399.38,3680.41,1786.84,97.85,4048.5,599.5,1610.0,207.0,1382.25,56.24,29269.75,11794.15,36033.30999999999,7640.25,43880.55999999999,82.11679613933823
2025-08-24 16:00:00,10176.95,2395.94,8512.9,4011.62,1988.94,98.15,6318.0,825.5,2904.75,906.25,1382.75,94.81,19909.5,10908.84,27184.5,11431.0,39521.75,68.78364444894267
2025-08-24 17:00:00,2783.2,2334.24,6750.94,4344.14,2024.04,98.83,7750.0,1085.5,4053.75,3315.5,1387.25,107.0,11629.5,9085.18,18335.390000000003,14276.5,35927.39,51.03457278694612
2025-08-24 18:00:00,138.76,2159.04,5695.25,4464.14,2246.62,98.89,7813.25,1131.5,4547.25,4440.75,1384.5,113.51,8425.0,7854.29,14802.7,14876.5,34119.95,43.384295697971424
2025-08-24 19:00:00,36.27,2068.89,5569.67,4411.41,2136.29,101.35,7947.0,1107.0,4714.75,3822.75,1384.75,111.86,8046.0,7638.5599999999995,14323.88,15153.5,33300.13,43.01448673023199
2025-08-24 20:00:00,11.94,2237.12,6189.24,4208.72,1862.5,102.01,8092.25,953.75,4721.75,2909.75,1387.25,105.65,8116.25,8426.36,14611.53,15155.0,32676.28,44.716014185213254
2025-08-24 21:00:00,7.87,2297.48,6606.9,4011.68,1807.81,102.63,8022.0,825.25,4557.0,845.25,1408.25,99.05,8245.5,8904.38,14834.369999999999,14812.5,30492.12,48.64984789512831
2025-08-24 22:00:00,7.44,2401.07,6494.7,3756.24,1732.44,106.19,7507.0,765.5,4312.0,276.75,1472.75,94.3,7999.25,8895.77,14498.080000000002,14057.25,28832.08,50.2845441605323
2025-08-24 23:00:00,7.0,2193.65,6001.25,3679.51,1669.33,106.24,7113.75,764.0,3980.75,160.75,1470.25,86.43,7698.5,8194.9,13656.98,13328.75,27146.48,50.30847461623017
2025-08-25 00:00:00,6.14,1968.4,5625.2,3649.44,1680.23,106.49,7048.0,759.75,4107.25,179.5,1473.0,82.58,7484.5,7593.6,13035.9,13388.0,26603.4,49.00087958681972
2025-08-25 01:00:00,6.26,2101.17,5301.09,3645.18,1672.77,106.68,7230.0,757.0,4102.75,150.25,1453.5,74.99,7307.5,7402.26,12833.150000000001,13543.25,26526.65,48.37832896351406
2025-08-25 02:00:00,15.12,2038.09,5230.71,3723.2,1724.02,106.9,7516.25,796.5,4200.0,226.0,1439.75,80.37,7092.5,7268.8,12838.039999999999,13952.5,27016.54,47.519186394704874
2025-08-25 03:00:00,20.98,1820.25,5116.66,3907.35,1847.99,105.78,7640.0,874.75,4595.0,693.5,1413.0,95.33,6872.25,6936.91,12819.01,14522.75,28035.260000000002,45.724598238075906
2025-08-25 04:00:00,442.83,1769.85,5225.98,4150.68,1901.66,107.02,8016.75,1020.5,4718.5,2313.75,1423.0,108.78,7228.0,6995.83,13598.02,15178.75,31090.52,43.73686898771716
2025-08-25 05:00:00,5045.03,1557.33,5238.31,4221.71,2083.31,106.98,7864.75,1057.25,4839.5,3815.25,1424.75,117.39,11859.75,6795.64,18252.670000000002,15186.25,37254.17,48.99497156962563
2025-08-25 06:00:00,14537.71,1235.32,4564.81,4023.47,2012.82,103.21,7183.75,1007.75,4604.0,2192.0,1424.5,106.78,21694.75,5800.13,26477.34,14220.0,42889.34,61.734081242565175
2025-08-25 07:00:00,23131.01,694.59,3596.34,3780.66,2125.91,101.08,6639.25,886.5,3795.25,1005.75,1469.5,90.36,32665.25,4290.93,33429.59,12790.5,47225.84,70.78664985101376
2025-08-25 08:00:00,31119.14,666.7,4383.55,3541.37,1867.57,99.98,5953.75,735.75,3414.25,1137.75,1469.75,71.78,42001.5,5050.25,41678.310000000005,11573.5,54389.560000000005,76.62924649509944
2025-08-25 09:00:00,36143.38,495.44,5441.01,3423.35,1798.04,98.81,4492.5,577.5,2842.0,155.25,1472.75,37.81,48028.5,5936.45,47400.02999999999,9384.75,56940.02999999999,83.2455304291199
2025-08-25 10:00:00,39874.22,363.76,6105.55,3308.55,1740.62,97.79,3780.75,543.75,2518.5,109.0,1489.0,13.53,51096.25,6469.31,51490.490000000005,8332.0,59931.490000000005,85.91558461169579
2025-08-25 11:00:00,41231.23,293.88,6292.96,3300.89,1686.22,97.29,3583.0,527.0,2551.0,119.25,1470.25,9.74,51832.25,6586.84,52902.47000000001,8131.25,61152.97000000001,86.50842305778444
2025-08-25 12:00:00,40929.94,447.41,6760.04,3332.83,1674.38,95.32,3734.25,653.75,2406.25,137.75,1475.5,10.65,50476.75,7207.45,53239.92,8269.75,61647.42,86.36195967325153
2025-08-25 13:00:00,37507.42,646.21,6922.51,3386.8,1751.32,93.45,3588.25,810.5,2140.25,183.0,1473.25,29.32,46394.75,7568.72,50307.71,8012.25,58502.96,85.99173443531745
2025-08-25 14:00:00,31021.64,805.41,6783.62,3480.59,1828.19,93.22,4518.75,1476.75,2764.0,169.75,1443.75,61.97,38975.5,7589.03,44012.67,10203.25,54385.67,80.9269610910374
2025-08-25 15:00:00,21895.06,663.56,6383.06,3675.21,1869.96,91.06,7618.25,2446.75,3758.0,175.0,1469.25,85.5,28288.5,7046.620000000001,34577.909999999996,15292.25,50045.159999999996,69.0934148277276
