Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
May 13, 2025 4:00 PM;May 13, 2025 5:00 PM;3,581.25;1,355.25;1,570.25;2,466.25;37,246.50;99.50;-;4,240.25;1,036.50;2,628.25;100.00;1,652.25
May 13, 2025 5:00 PM;May 13, 2025 6:00 PM;3,746.50;1,438.00;1,897.75;3,262.25;27,846.50;100.25;-;6,432.75;1,478.25;3,875.50;439.00;1,694.75
May 13, 2025 6:00 PM;May 13, 2025 7:00 PM;4,130.00;1,575.50;2,198.75;3,859.50;15,417.75;102.00;-;8,215.00;2,127.00;6,010.50;1,660.25;1,659.25
May 13, 2025 7:00 PM;May 13, 2025 8:00 PM;4,436.50;1,812.25;2,747.25;4,324.75;5,491.75;102.00;-;8,732.75;2,466.25;8,619.75;4,008.00;1,686.75
May 13, 2025 8:00 PM;May 13, 2025 9:00 PM;4,535.50;2,037.75;2,835.25;4,599.00;1,052.50;101.75;-;9,003.75;2,558.00;9,221.25;5,214.75;1,640.50
May 13, 2025 9:00 PM;May 13, 2025 10:00 PM;4,507.75;1,910.75;2,311.75;5,777.75;51.50;104.25;-;8,987.75;2,526.75;9,122.75;4,628.75;1,633.00
May 13, 2025 10:00 PM;May 13, 2025 11:00 PM;4,318.75;1,797.00;1,603.25;6,461.00;18.50;105.75;-;8,655.00;2,484.00;8,056.25;4,190.25;1,643.25
May 13, 2025 11:00 PM;May 14, 2025 12:00 AM;4,088.75;1,527.25;1,456.25;6,772.00;6.25;106.50;-;8,489.50;2,403.50;7,608.75;2,366.75;1,592.00
May 14, 2025 12:00 AM;May 14, 2025 1:00 AM;3,868.75;1,296.25;1,587.00;6,634.25;6.00;108.00;-;8,311.50;2,227.00;6,661.50;294.25;1,638.25
May 14, 2025 1:00 AM;May 14, 2025 2:00 AM;3,793.25;1,292.75;1,548.00;6,183.50;6.00;108.50;-;8,342.00;2,068.00;6,057.00;296.50;1,608.50
May 14, 2025 2:00 AM;May 14, 2025 3:00 AM;3,756.50;1,265.25;1,582.00;5,493.25;6.25;108.25;-;8,345.00;2,046.75;6,082.50;160.75;1,591.25
May 14, 2025 3:00 AM;May 14, 2025 4:00 AM;3,751.00;1,337.75;1,666.00;5,073.50;7.00;109.25;-;8,333.75;2,064.25;6,085.25;190.00;1,578.00
May 14, 2025 4:00 AM;May 14, 2025 5:00 AM;3,848.75;1,442.75;1,736.00;5,278.00;7.75;109.50;-;8,353.00;2,121.00;6,098.50;524.50;1,561.50
May 14, 2025 5:00 AM;May 14, 2025 6:00 AM;4,029.25;1,565.75;2,306.25;5,767.75;220.50;110.75;-;8,345.75;2,421.25;6,304.00;745.75;1,556.75
May 14, 2025 6:00 AM;May 14, 2025 7:00 AM;4,261.00;1,700.50;2,577.50;5,938.00;3,000.75;109.25;-;8,390.00;2,522.50;6,454.50;2,270.50;1,534.75
May 14, 2025 7:00 AM;May 14, 2025 8:00 AM;4,306.75;1,495.50;2,500.75;5,440.50;10,688.25;106.25;-;8,302.00;2,520.50;6,356.50;2,001.00;1,542.75
May 14, 2025 8:00 AM;May 14, 2025 9:00 AM;4,077.50;1,496.75;2,853.25;4,980.75;22,128.75;104.00;-;7,489.00;1,971.75;4,395.25;678.00;1,522.25
May 14, 2025 9:00 AM;May 14, 2025 10:00 AM;3,820.75;1,524.75;3,008.75;5,508.25;33,460.50;102.00;-;5,289.75;1,170.25;2,572.00;268.00;1,508.50
May 14, 2025 10:00 AM;May 14, 2025 11:00 AM;3,587.50;1,526.25;2,929.00;6,688.50;41,552.00;100.00;-;3,709.00;1,074.00;2,183.50;141.00;1,774.50
May 14, 2025 11:00 AM;May 14, 2025 12:00 PM;3,448.75;1,537.75;1,523.25;7,969.25;45,638.75;101.00;-;3,628.75;1,258.25;2,130.75;130.00;1,493.75
May 14, 2025 12:00 PM;May 14, 2025 1:00 PM;3,365.00;1,540.75;1,165.50;7,488.50;46,630.50;101.25;-;3,460.50;1,435.25;2,077.00;133.50;1,353.75
May 14, 2025 1:00 PM;May 14, 2025 2:00 PM;3,346.00;1,472.25;945.00;7,173.00;45,853.50;102.00;-;3,439.75;1,575.50;2,105.25;94.25;1,213.50
May 14, 2025 2:00 PM;May 14, 2025 3:00 PM;3,375.25;1,418.00;1,050.00;7,479.00;43,694.50;103.75;-;3,449.00;1,551.00;2,080.50;107.00;1,213.75
May 14, 2025 3:00 PM;May 14, 2025 4:00 PM;3,413.75;1,403.00;1,515.50;9,816.25;40,071.75;103.00;-;3,482.25;1,525.25;2,037.50;100.50;1,309.25
May 14, 2025 4:00 PM;May 14, 2025 5:00 PM;3,503.25;1,381.25;2,120.50;12,613.75;33,924.75;101.75;-;3,626.50;1,546.25;2,120.50;85.25;1,411.75
May 14, 2025 5:00 PM;May 14, 2025 6:00 PM;3,688.50;1,440.50;2,907.25;15,794.25;25,245.00;99.75;-;3,873.25;1,570.25;2,292.75;136.75;1,436.25
May 14, 2025 6:00 PM;May 14, 2025 7:00 PM;4,023.75;1,513.25;3,035.50;16,910.25;14,339.25;99.00;-;6,316.75;2,046.25;3,826.00;690.50;1,496.50
May 14, 2025 7:00 PM;May 14, 2025 8:00 PM;4,372.00;1,527.75;3,326.00;15,809.25;5,532.25;99.25;-;7,107.75;2,865.75;6,210.50;3,108.50;1,517.50
May 14, 2025 8:00 PM;May 14, 2025 9:00 PM;4,493.25;1,694.50;3,420.75;14,790.00;999.75;100.00;-;7,355.75;2,900.75;6,778.25;4,294.00;1,557.75
May 14, 2025 9:00 PM;May 14, 2025 10:00 PM;4,413.00;1,570.25;3,884.75;15,659.50;27.50;101.00;-;7,349.50;2,816.00;6,736.75;3,413.00;1,541.25
May 14, 2025 10:00 PM;May 14, 2025 11:00 PM;4,191.75;1,402.00;4,358.00;16,171.75;12.50;102.00;-;7,216.25;2,430.50;6,181.50;1,765.25;1,523.75
May 14, 2025 11:00 PM;May 15, 2025 12:00 AM;3,973.75;1,324.50;4,014.75;16,526.25;8.25;103.25;-;6,804.50;2,104.00;5,305.00;866.00;1,512.50
May 15, 2025 12:00 AM;May 15, 2025 1:00 AM;3,823.50;1,345.50;3,470.75;16,736.25;8.50;104.00;-;6,886.75;1,999.75;5,463.75;555.50;1,544.75
May 15, 2025 1:00 AM;May 15, 2025 2:00 AM;3,736.50;1,246.75;2,919.50;16,247.00;7.75;104.75;-;6,881.75;1,841.50;4,703.75;230.50;1,507.75
May 15, 2025 2:00 AM;May 15, 2025 3:00 AM;3,730.25;1,296.25;2,371.50;14,584.75;13.00;104.25;-;7,060.50;1,919.50;4,725.75;335.00;1,508.25
May 15, 2025 3:00 AM;May 15, 2025 4:00 AM;3,738.50;1,337.50;2,714.75;13,961.75;9.75;105.75;-;6,973.00;1,954.00;4,958.00;395.00;1,513.25
May 15, 2025 4:00 AM;May 15, 2025 5:00 AM;3,831.75;1,362.00;3,704.25;13,329.50;8.00;106.25;-;7,028.00;2,012.50;4,751.50;363.00;1,488.75
May 15, 2025 5:00 AM;May 15, 2025 6:00 AM;4,028.50;1,351.50;4,048.25;13,027.25;229.00;106.25;-;7,199.25;2,315.75;4,923.00;741.00;1,466.25
May 15, 2025 6:00 AM;May 15, 2025 7:00 AM;4,296.00;1,376.50;3,971.50;12,376.75;2,813.75;104.75;-;7,249.50;2,667.50;5,427.75;3,159.50;1,470.75
May 15, 2025 7:00 AM;May 15, 2025 8:00 AM;4,414.50;1,609.75;3,574.00;10,055.25;9,526.50;102.25;-;7,243.00;2,730.25;5,544.50;4,172.75;1,472.50
May 15, 2025 8:00 AM;May 15, 2025 9:00 AM;4,182.25;1,365.50;3,405.75;9,583.75;19,506.50;97.25;-;6,548.00;2,502.50;5,051.75;2,232.75;1,502.25
May 15, 2025 9:00 AM;May 15, 2025 10:00 AM;3,838.50;1,310.00;3,029.00;11,081.25;30,066.00;100.00;-;4,460.00;1,490.00;3,564.75;654.50;1,458.50
May 15, 2025 10:00 AM;May 15, 2025 11:00 AM;3,610.00;1,295.50;2,696.00;11,847.00;37,499.00;100.25;-;3,814.75;1,162.25;2,981.00;387.50;1,434.75
May 15, 2025 11:00 AM;May 15, 2025 12:00 PM;3,525.75;1,303.25;1,602.50;11,857.00;40,555.75;97.75;-;3,783.50;1,110.00;2,636.50;349.75;1,421.50
May 15, 2025 12:00 PM;May 15, 2025 1:00 PM;3,446.25;1,274.25;1,510.75;12,534.25;40,531.50;101.00;-;3,782.75;1,064.50;2,377.00;180.00;1,425.25
May 15, 2025 1:00 PM;May 15, 2025 2:00 PM;3,412.50;1,281.00;1,212.75;14,231.50;39,530.00;100.25;-;3,797.25;1,084.00;2,435.25;123.50;1,369.75
May 15, 2025 2:00 PM;May 15, 2025 3:00 PM;3,411.25;1,356.75;1,159.00;15,938.75;37,409.00;100.00;-;3,768.00;1,093.00;2,072.00;45.00;1,383.25
May 15, 2025 3:00 PM;May 15, 2025 4:00 PM;3,459.25;1,376.25;1,197.25;17,136.50;34,506.50;101.50;-;3,669.75;1,077.25;2,072.50;91.75;1,363.00
May 15, 2025 4:00 PM;May 15, 2025 5:00 PM;3,551.00;1,349.50;1,751.25;18,636.25;30,173.25;101.00;-;3,827.00;1,087.75;2,074.50;35.25;1,370.50
May 15, 2025 5:00 PM;May 15, 2025 6:00 PM;3,720.25;1,314.50;3,369.25;19,113.00;23,570.50;104.00;-;3,997.00;1,107.50;2,508.00;94.00;1,398.50
May 15, 2025 6:00 PM;May 15, 2025 7:00 PM;4,065.25;1,333.50;3,437.00;18,440.50;14,171.00;103.25;-;5,644.25;1,576.00;3,921.00;765.75;1,462.00
May 15, 2025 7:00 PM;May 15, 2025 8:00 PM;4,442.00;1,437.00;3,256.00;15,386.25;5,698.75;102.75;-;7,373.25;2,194.00;5,962.75;3,456.75;1,494.50
May 15, 2025 8:00 PM;May 15, 2025 9:00 PM;4,610.50;1,805.00;3,425.25;12,121.25;1,086.00;104.25;-;7,631.00;2,282.00;6,522.00;5,079.50;1,503.75
May 15, 2025 9:00 PM;May 15, 2025 10:00 PM;4,595.00;1,817.50;3,431.00;11,207.25;49.75;105.50;-;7,690.00;2,287.50;6,828.50;4,689.50;1,493.25
May 15, 2025 10:00 PM;May 15, 2025 11:00 PM;4,314.00;1,581.00;3,597.25;11,192.75;8.25;107.25;-;7,691.50;2,191.25;6,548.50;2,979.25;1,485.25
May 15, 2025 11:00 PM;May 16, 2025 12:00 AM;3,968.50;1,282.75;3,584.25;11,592.75;6.00;108.00;-;7,574.25;1,695.75;6,103.75;1,114.25;1,468.75
May 16, 2025 12:00 AM;May 16, 2025 1:00 AM;3,885.75;1,256.25;3,703.50;10,667.25;6.50;109.25;-;7,557.25;1,449.25;5,802.25;383.00;1,557.50
May 16, 2025 1:00 AM;May 16, 2025 2:00 AM;3,815.50;1,263.50;3,937.50;10,135.50;5.75;110.00;-;7,558.25;1,409.75;5,255.25;215.00;1,496.00
May 16, 2025 2:00 AM;May 16, 2025 3:00 AM;3,784.25;1,264.00;4,077.00;9,746.00;6.00;110.75;-;7,580.00;1,388.50;5,108.50;257.00;1,486.50
May 16, 2025 3:00 AM;May 16, 2025 4:00 AM;3,807.25;1,264.00;3,643.00;10,053.25;6.50;110.75;-;7,579.50;1,502.00;5,242.50;345.00;1,479.00
May 16, 2025 4:00 AM;May 16, 2025 5:00 AM;3,904.25;1,321.00;3,032.25;10,771.25;7.75;112.50;-;7,626.25;1,575.25;5,459.50;529.25;1,473.50
May 16, 2025 5:00 AM;May 16, 2025 6:00 AM;4,105.75;1,365.25;2,654.25;11,158.00;233.50;112.75;-;7,778.00;1,794.00;5,534.00;1,760.75;1,450.75
May 16, 2025 6:00 AM;May 16, 2025 7:00 AM;4,358.00;1,540.75;2,717.50;10,451.50;2,850.50;110.25;-;7,796.75;2,090.75;5,631.50;3,561.00;1,438.50
May 16, 2025 7:00 AM;May 16, 2025 8:00 AM;4,441.75;1,680.00;2,786.75;8,203.25;9,676.75;108.75;-;7,645.00;2,128.50;5,598.50;3,856.50;1,430.50
May 16, 2025 8:00 AM;May 16, 2025 9:00 AM;4,188.50;1,514.25;2,771.25;6,992.50;19,849.75;107.00;-;6,930.75;2,075.00;4,621.25;2,041.00;1,416.00
May 16, 2025 9:00 AM;May 16, 2025 10:00 AM;3,875.50;1,387.50;2,418.50;7,467.75;29,994.25;106.50;-;5,496.25;1,428.00;2,631.75;205.25;1,419.00
May 16, 2025 10:00 AM;May 16, 2025 11:00 AM;3,654.75;1,263.00;2,041.75;8,944.00;36,595.00;106.75;-;3,041.25;1,038.50;2,072.50;75.00;1,345.75
May 16, 2025 11:00 AM;May 16, 2025 12:00 PM;3,566.75;1,315.25;1,717.25;10,645.50;37,819.75;108.25;-;2,946.00;982.00;2,064.25;168.25;1,342.00
May 16, 2025 12:00 PM;May 16, 2025 1:00 PM;3,485.75;1,318.75;1,445.25;11,893.25;38,089.00;107.50;-;3,127.00;974.50;2,153.25;122.50;1,373.75
May 16, 2025 1:00 PM;May 16, 2025 2:00 PM;3,445.75;1,256.00;1,342.75;12,818.75;37,461.75;107.00;-;2,974.00;976.00;2,227.00;23.50;1,379.75
May 16, 2025 2:00 PM;May 16, 2025 3:00 PM;3,441.75;1,333.25;1,627.25;13,924.25;34,576.50;103.75;-;2,979.50;989.75;2,127.25;48.75;1,396.75
May 16, 2025 3:00 PM;May 16, 2025 4:00 PM;3,505.50;1,313.25;1,826.25;14,773.50;31,139.75;102.50;-;3,045.25;981.00;2,073.00;41.25;1,416.75
May 16, 2025 4:00 PM;May 16, 2025 5:00 PM;3,628.50;1,236.25;2,103.25;15,218.50;26,168.25;103.75;-;3,729.75;996.75;2,315.00;85.00;1,400.25
May 16, 2025 5:00 PM;May 16, 2025 6:00 PM;3,791.25;1,291.50;2,943.00;15,280.50;19,046.75;106.25;-;5,064.75;1,406.75;2,867.50;158.50;1,414.25
May 16, 2025 6:00 PM;May 16, 2025 7:00 PM;4,108.25;1,393.50;3,244.75;14,278.50;11,116.00;106.75;-;6,086.25;2,011.50;4,583.75;1,009.75;1,491.50
May 16, 2025 7:00 PM;May 16, 2025 8:00 PM;4,444.00;1,574.50;3,474.50;11,987.25;4,599.50;106.25;-;6,534.50;2,480.50;6,121.50;3,325.75;1,510.75
May 16, 2025 8:00 PM;May 16, 2025 9:00 PM;4,630.50;1,922.25;3,736.25;9,234.75;982.25;105.00;-;6,592.75;2,543.00;7,061.25;5,127.25;1,450.25
May 16, 2025 9:00 PM;May 16, 2025 10:00 PM;4,601.00;1,760.00;3,920.50;8,089.75;62.25;107.00;-;6,585.50;2,555.00;6,649.50;5,087.75;1,436.25
May 16, 2025 10:00 PM;May 16, 2025 11:00 PM;4,424.50;1,526.75;4,077.00;7,735.75;27.75;107.00;-;6,621.75;2,550.00;6,369.75;4,395.00;1,448.75
May 16, 2025 11:00 PM;May 17, 2025 12:00 AM;4,157.50;1,362.25;3,869.00;8,420.00;11.25;107.75;-;6,577.25;2,293.25;6,189.00;2,889.25;1,500.75
May 17, 2025 12:00 AM;May 17, 2025 1:00 AM;3,989.25;1,304.00;3,503.00;9,314.00;10.25;108.50;-;6,522.50;2,125.25;5,670.25;2,419.50;1,480.75
May 17, 2025 1:00 AM;May 17, 2025 2:00 AM;3,925.00;1,322.50;3,274.25;9,977.75;7.00;107.50;-;6,557.00;1,561.00;4,907.25;800.00;1,408.00
May 17, 2025 2:00 AM;May 17, 2025 3:00 AM;3,883.50;1,251.75;3,030.50;10,265.50;8.50;106.50;-;6,669.50;1,338.25;4,233.00;837.75;1,390.00
May 17, 2025 3:00 AM;May 17, 2025 4:00 AM;3,877.75;1,257.75;2,569.50;11,122.25;8.75;106.00;-;6,765.50;1,335.25;4,225.75;802.50;1,382.25
May 17, 2025 4:00 AM;May 17, 2025 5:00 AM;3,918.00;1,271.00;2,390.25;11,749.75;9.50;106.75;-;6,807.25;1,306.25;4,207.50;518.25;1,409.75
May 17, 2025 5:00 AM;May 17, 2025 6:00 AM;4,034.00;1,279.25;2,692.50;12,492.00;245.00;106.00;-;6,779.25;1,293.25;4,153.75;318.75;1,402.25
May 17, 2025 6:00 AM;May 17, 2025 7:00 AM;4,128.25;1,280.25;2,565.25;12,757.50;2,819.50;105.50;-;6,607.50;1,290.00;3,383.50;136.75;1,410.25
May 17, 2025 7:00 AM;May 17, 2025 8:00 AM;4,106.50;1,315.00;2,303.00;10,246.25;9,293.50;106.50;-;5,630.75;1,094.00;2,963.75;443.00;1,433.75
May 17, 2025 8:00 AM;May 17, 2025 9:00 AM;3,962.25;1,514.00;2,176.50;8,208.75;18,932.50;107.00;-;4,214.50;718.75;2,264.50;736.50;1,414.50
May 17, 2025 9:00 AM;May 17, 2025 10:00 AM;3,763.50;1,340.50;2,510.50;8,970.00;28,817.00;105.00;-;2,748.00;512.75;1,940.25;86.75;1,366.75
May 17, 2025 10:00 AM;May 17, 2025 11:00 AM;3,610.50;1,308.25;1,949.25;10,645.25;33,900.00;103.75;-;2,626.00;486.50;1,869.50;74.75;1,386.00
May 17, 2025 11:00 AM;May 17, 2025 12:00 PM;3,512.00;1,343.50;1,279.25;12,458.25;34,511.00;103.00;-;2,618.50;477.25;1,853.50;58.50;1,367.00
May 17, 2025 12:00 PM;May 17, 2025 1:00 PM;3,454.50;1,349.75;1,181.75;14,231.00;33,089.25;102.50;-;2,620.00;487.50;1,853.00;128.00;1,387.00
May 17, 2025 1:00 PM;May 17, 2025 2:00 PM;3,437.00;1,414.00;1,000.00;14,114.00;30,537.50;102.75;-;2,623.25;495.75;1,849.50;229.25;1,442.75
May 17, 2025 2:00 PM;May 17, 2025 3:00 PM;3,442.25;1,348.25;780.75;14,510.25;27,541.75;101.25;-;2,654.00;481.25;1,828.00;226.75;1,455.50
May 17, 2025 3:00 PM;May 17, 2025 4:00 PM;3,459.50;1,269.50;807.25;14,747.25;24,502.00;101.00;-;2,679.50;469.25;1,812.25;167.50;1,460.25
May 17, 2025 4:00 PM;May 17, 2025 5:00 PM;3,560.25;1,288.25;1,045.50;15,089.25;21,369.00;101.25;-;2,661.00;491.00;1,848.25;115.25;1,488.25
May 17, 2025 5:00 PM;May 17, 2025 6:00 PM;3,732.25;1,313.00;2,277.50;15,261.75;16,613.25;103.25;-;2,873.00;507.50;1,922.00;157.75;1,536.00
May 17, 2025 6:00 PM;May 17, 2025 7:00 PM;4,051.25;1,496.50;2,290.75;14,022.75;10,254.25;104.25;-;4,575.50;886.25;3,056.25;1,171.00;1,590.00
May 17, 2025 7:00 PM;May 17, 2025 8:00 PM;4,360.75;1,377.50;2,004.00;11,986.00;4,511.25;103.50;-;5,261.75;1,146.50;4,844.75;3,175.25;1,648.00
May 17, 2025 8:00 PM;May 17, 2025 9:00 PM;4,513.75;1,499.00;2,265.25;10,007.25;934.50;104.25;-;5,426.25;1,369.00;5,827.25;4,293.50;1,684.00
May 17, 2025 9:00 PM;May 17, 2025 10:00 PM;4,560.25;1,577.50;2,167.75;9,222.75;51.00;104.75;-;5,450.75;1,377.50;5,874.25;5,197.00;1,688.00
May 17, 2025 10:00 PM;May 17, 2025 11:00 PM;4,469.25;1,497.50;1,838.00;8,495.50;41.00;105.75;-;5,541.25;1,364.50;5,892.50;5,601.25;1,675.25
May 17, 2025 11:00 PM;May 18, 2025 12:00 AM;4,201.50;1,305.75;1,698.25;8,491.75;8.75;106.50;-;5,546.00;1,278.50;5,770.50;4,374.25;1,633.00
May 18, 2025 12:00 AM;May 18, 2025 1:00 AM;4,003.75;1,197.25;1,539.50;8,544.25;13.25;107.00;-;5,530.25;1,238.50;5,542.00;3,537.00;1,715.00
May 18, 2025 1:00 AM;May 18, 2025 2:00 AM;3,924.50;1,201.50;1,421.25;8,391.00;9.50;107.00;-;5,459.75;1,187.50;5,335.75;1,498.50;1,648.00
May 18, 2025 2:00 AM;May 18, 2025 3:00 AM;3,869.00;1,215.00;1,304.25;8,108.00;8.75;107.00;-;5,460.00;1,143.25;5,329.75;522.25;1,661.25
May 18, 2025 3:00 AM;May 18, 2025 4:00 AM;3,886.25;1,223.25;1,449.00;8,278.50;9.50;107.25;-;5,320.00;1,140.25;5,320.25;374.75;1,682.25
May 18, 2025 4:00 AM;May 18, 2025 5:00 AM;3,892.75;1,317.00;1,380.75;8,577.75;8.50;107.25;-;5,203.25;1,075.25;4,706.75;315.75;1,703.25
May 18, 2025 5:00 AM;May 18, 2025 6:00 AM;3,988.50;1,305.75;1,361.75;8,789.75;221.75;106.75;-;5,174.75;849.00;3,905.25;333.00;1,647.50
May 18, 2025 6:00 AM;May 18, 2025 7:00 AM;4,046.00;1,234.00;1,148.25;8,451.00;2,329.50;106.25;-;4,829.25;527.75;3,609.50;261.25;1,612.75
May 18, 2025 7:00 AM;May 18, 2025 8:00 AM;4,050.50;1,282.25;1,094.75;7,008.00;7,886.00;106.00;-;4,699.00;481.75;3,233.00;341.50;1,633.50
May 18, 2025 8:00 AM;May 18, 2025 9:00 AM;3,921.75;1,212.25;1,037.50;6,157.25;16,315.00;104.50;-;3,935.50;473.25;2,243.75;80.25;1,613.75
May 18, 2025 9:00 AM;May 18, 2025 10:00 AM;3,748.50;1,321.50;864.50;7,017.75;24,719.00;104.00;-;2,732.25;467.75;1,875.00;124.50;1,597.25
May 18, 2025 10:00 AM;May 18, 2025 11:00 AM;3,592.50;1,398.50;751.75;8,721.00;30,421.00;104.00;-;2,641.75;460.50;1,836.50;37.00;1,596.00
May 18, 2025 11:00 AM;May 18, 2025 12:00 PM;3,510.25;1,358.00;761.25;10,014.25;31,855.75;102.00;-;2,624.25;459.25;1,817.25;10.25;1,569.50
May 18, 2025 12:00 PM;May 18, 2025 1:00 PM;3,477.25;1,347.00;1,056.75;10,764.75;32,288.75;102.00;-;2,622.25;448.75;1,830.75;118.75;1,527.25
May 18, 2025 1:00 PM;May 18, 2025 2:00 PM;3,441.00;1,391.25;1,202.25;11,097.75;32,141.75;101.25;-;2,627.00;451.75;1,794.00;82.25;1,529.25
May 18, 2025 2:00 PM;May 18, 2025 3:00 PM;3,420.00;1,440.50;1,264.00;10,363.50;30,047.00;99.25;-;2,595.00;433.75;1,793.75;58.50;1,574.00
May 18, 2025 3:00 PM;May 18, 2025 4:00 PM;3,450.50;1,481.50;1,152.00;10,741.25;26,959.00;99.00;-;2,594.25;453.25;2,013.00;27.00;1,568.75
May 18, 2025 4:00 PM;May 18, 2025 5:00 PM;3,541.50;1,372.75;1,339.00;12,078.75;23,867.25;98.75;-;2,596.50;484.50;2,367.25;36.25;1,489.25
May 18, 2025 5:00 PM;May 18, 2025 6:00 PM;3,732.50;1,298.25;1,760.25;13,265.50;18,911.75;100.50;-;3,089.50;779.75;2,490.75;253.00;1,505.25
May 18, 2025 6:00 PM;May 18, 2025 7:00 PM;4,043.00;1,381.25;1,364.50;12,765.25;11,705.75;101.25;-;5,387.75;1,433.50;3,367.75;174.25;1,530.25
May 18, 2025 7:00 PM;May 18, 2025 8:00 PM;4,402.25;1,509.25;1,300.75;10,561.75;4,975.00;102.50;-;7,432.75;2,119.00;4,981.00;1,565.75;1,589.00
May 18, 2025 8:00 PM;May 18, 2025 9:00 PM;4,531.00;1,564.25;1,251.25;8,463.75;1,071.00;102.50;-;8,166.50;2,384.25;5,823.25;3,303.00;1,648.75
May 18, 2025 9:00 PM;May 18, 2025 10:00 PM;4,499.00;1,530.25;1,566.00;7,523.75;48.75;104.25;-;8,448.75;2,337.75;5,895.50;3,446.75;1,624.25
May 18, 2025 10:00 PM;May 18, 2025 11:00 PM;4,352.25;1,656.75;1,764.25;7,247.00;22.50;103.75;-;8,571.50;2,309.75;5,919.75;3,824.50;1,578.25
May 18, 2025 11:00 PM;May 19, 2025 12:00 AM;4,116.00;1,453.50;2,035.50;7,188.00;7.00;103.00;-;8,668.00;2,187.00;5,840.25;2,182.00;1,604.75
May 19, 2025 12:00 AM;May 19, 2025 1:00 AM;3,882.25;1,286.25;1,916.50;6,611.75;6.00;103.25;-;8,645.75;2,053.00;5,803.50;589.50;1,658.75
May 19, 2025 1:00 AM;May 19, 2025 2:00 AM;3,806.00;1,366.00;1,021.25;6,408.75;6.00;98.50;-;8,637.00;2,067.50;5,813.25;484.50;1,614.00
May 19, 2025 2:00 AM;May 19, 2025 3:00 AM;3,764.75;1,312.00;915.00;6,276.75;6.00;98.50;-;8,631.00;2,071.25;5,824.00;309.75;1,685.00
May 19, 2025 3:00 AM;May 19, 2025 4:00 AM;3,762.50;1,240.75;1,019.00;6,097.25;7.00;99.50;-;8,638.50;2,082.50;5,948.25;212.25;1,699.00
May 19, 2025 4:00 AM;May 19, 2025 5:00 AM;3,862.50;1,381.75;816.75;6,251.25;8.50;100.00;-;8,602.25;2,060.50;6,089.50;398.50;1,654.00
May 19, 2025 5:00 AM;May 19, 2025 6:00 AM;4,046.25;1,316.25;1,073.25;6,643.50;199.50;100.00;-;8,574.25;2,186.50;6,355.00;623.25;1,621.00
May 19, 2025 6:00 AM;May 19, 2025 7:00 AM;4,335.25;1,431.00;1,143.00;6,163.75;2,702.75;98.50;-;8,488.25;2,318.00;6,875.50;4,351.00;1,598.25
May 19, 2025 7:00 AM;May 19, 2025 8:00 AM;4,424.25;1,430.50;1,000.75;5,201.00;9,232.50;94.75;-;8,407.75;2,408.50;6,542.75;4,905.00;1,592.00
May 19, 2025 8:00 AM;May 19, 2025 9:00 AM;4,204.50;1,305.00;909.75;4,064.25;18,812.50;98.50;-;8,347.50;2,272.50;5,502.00;2,132.75;1,613.50
May 19, 2025 9:00 AM;May 19, 2025 10:00 AM;3,863.00;1,261.75;837.75;4,242.75;28,286.50;95.50;-;7,815.00;1,728.00;3,882.00;927.75;1,609.50
May 19, 2025 10:00 AM;May 19, 2025 11:00 AM;3,633.50;1,278.50;662.50;5,001.00;35,109.50;94.75;-;6,174.25;1,297.00;2,541.50;316.00;1,576.75
May 19, 2025 11:00 AM;May 19, 2025 12:00 PM;3,473.00;1,257.00;613.75;5,061.50;38,487.00;94.25;-;4,441.50;1,237.00;2,304.50;152.50;1,597.75
May 19, 2025 12:00 PM;May 19, 2025 1:00 PM;3,420.75;1,285.00;715.75;4,605.25;38,868.25;95.75;-;4,114.25;1,115.75;2,396.50;205.50;1,620.00
May 19, 2025 1:00 PM;May 19, 2025 2:00 PM;3,401.00;1,281.50;569.00;4,235.00;38,177.00;98.25;-;4,200.50;1,045.00;2,383.00;106.75;1,599.00
May 19, 2025 2:00 PM;May 19, 2025 3:00 PM;3,399.25;1,320.50;430.00;3,973.75;36,631.75;97.00;-;4,770.25;1,022.50;2,366.50;60.00;1,630.75
May 19, 2025 3:00 PM;May 19, 2025 4:00 PM;3,444.00;1,272.00;448.00;3,863.75;33,609.25;95.25;-;5,889.75;1,042.50;2,516.50;45.50;1,665.00
May 19, 2025 4:00 PM;May 19, 2025 5:00 PM;3,603.75;1,209.25;408.75;3,678.25;29,102.25;96.75;-;6,824.00;1,451.50;3,250.25;57.50;1,690.00
May 19, 2025 5:00 PM;May 19, 2025 6:00 PM;3,788.50;1,270.00;365.75;3,447.50;22,420.50;97.00;-;8,460.75;2,339.25;4,737.75;234.00;1,687.00
May 19, 2025 6:00 PM;May 19, 2025 7:00 PM;4,211.25;1,418.25;355.25;3,020.25;13,925.25;98.25;-;9,212.50;3,000.75;7,258.00;1,718.00;1,756.25
