STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       1420;2025101207:12;    1;  131.0;    9.0;    9.0;   0;    81.75;2025101208:00;eor
       1420;2025101208:12;    1;  132.0;   24.0;   24.0;   0;    73.30;2025101209:00;eor
       1420;2025101209:12;    1;  132.0;   42.0;   42.0;   0;    66.13;2025101210:00;eor
       1420;2025101210:12;    1;  132.0;   65.0;   65.0;   0;    60.82;2025101211:00;eor
       1420;2025101211:12;    1;  133.0;   76.0;   76.0;   0;    57.97;2025101212:00;eor
       1420;2025101212:12;    1;  133.0;   55.0;   55.0;   0;    57.99;2025101213:00;eor
       1420;2025101213:12;    1;  133.0;   47.0;   47.0;   0;    60.87;2025101214:00;eor
       1420;2025101214:12;    1;  133.0;   31.0;   31.0;   0;    66.20;2025101215:00;eor
       1420;2025101215:12;    1;  132.0;   31.0;   31.0;   0;    73.40;2025101216:00;eor
       1420;2025101216:12;    1;  116.0;   21.0;   24.0;  14;    81.86;2025101217:00;eor
       1420;2025101217:12;    1;  114.0;    3.0;    3.0;   0;    91.10;2025101218:00;eor
       1420;2025101218:12;    1;  117.0;    0.0;    0.0;   0;   100.70;2025101219:00;eor
       1420;2025101219:12;    1;  116.0;    0.0;    0.0;   0;   110.26;2025101220:00;eor
       1420;2025101220:12;    1;  122.0;    0.0;    0.0;   0;   119.37;2025101221:00;eor
       1420;2025101221:12;    1;  120.0;    0.0;    0.0;   0;   127.46;2025101222:00;eor
       1420;2025101222:12;    1;  117.0;    0.0;    0.0;   0;   133.74;2025101223:00;eor
       1420;2025101223:12;    1;  127.0;    0.0;    0.0;   0;   137.28;2025101300:00;eor
       1420;2025101300:12;    1;  122.0;    0.0;    0.0;   0;   137.29;2025101301:00;eor
       1420;2025101301:12;    1;  130.0;    0.0;    0.0;   0;   133.79;2025101302:00;eor
       1420;2025101302:12;    1;  131.0;    0.0;    0.0;   0;   127.52;2025101303:00;eor
       1420;2025101303:12;    1;  130.0;    0.0;    0.0;   0;   119.46;2025101304:00;eor
       1420;2025101304:12;    1;  131.0;    0.0;    0.0;   0;   110.37;2025101305:00;eor
       1420;2025101305:12;    1;  132.0;    0.0;    0.0;   0;   100.83;2025101306:00;eor
       1420;2025101306:12;    1;  127.0;    2.0;    2.0;   0;    91.26;2025101307:00;eor
       1420;2025101307:12;    1;  130.0;   14.0;   14.0;   0;    82.05;2025101308:00;eor
       1420;2025101308:12;    1;  134.0;   28.0;   28.0;   0;    73.62;2025101309:00;eor
       1420;2025101309:12;    1;  135.0;   41.0;   41.0;   0;    66.47;2025101310:00;eor
       1420;2025101310:12;    1;  136.0;   35.0;   36.0;   0;    61.18;2025101311:00;eor
       1420;2025101311:12;    1;  136.0;   62.0;   62.0;   0;    58.34;2025101312:00;eor
       1420;2025101312:12;    1;  136.0;   59.0;   59.0;   0;    58.36;2025101313:00;eor
       1420;2025101313:12;    1;  136.0;   47.0;   47.0;   0;    61.22;2025101314:00;eor
       1420;2025101314:12;    1;  135.0;   47.0;   47.0;   0;    66.54;2025101315:00;eor
       1420;2025101315:12;    1;  136.0;   21.0;   21.0;   0;    73.71;2025101316:00;eor
       1420;2025101316:12;    1;  135.0;   12.0;   12.0;   0;    82.16;2025101317:00;eor
       1420;2025101317:12;    1;  135.0;    1.0;    1.0;   0;    91.39;2025101318:00;eor
       1420;2025101318:12;    1;  134.0;    0.0;    0.0;   0;   100.98;2025101319:00;eor
       1420;2025101319:12;    1;  134.0;    0.0;    0.0;   0;   110.55;2025101320:00;eor
       1420;2025101320:12;    1;  133.0;    0.0;    0.0;   0;   119.67;2025101321:00;eor
       1420;2025101321:11;    1;  133.0;    0.0;    0.0;   0;   127.78;2025101322:00;eor
       1420;2025101322:11;    1;  133.0;    0.0;    0.0;   0;   134.10;2025101323:00;eor
       1420;2025101323:11;    1;  132.0;    0.0;    0.0;   0;   137.65;2025101400:00;eor
       1420;2025101400:11;    1;  132.0;    0.0;    0.0;   0;   137.66;2025101401:00;eor
       1420;2025101401:11;    1;  130.0;    0.0;    0.0;   0;   134.14;2025101402:00;eor
       1420;2025101402:11;    1;  126.0;    0.0;    0.0;   0;   127.85;2025101403:00;eor
       1420;2025101403:11;    1;  124.0;    0.0;    0.0;   0;   119.76;2025101404:00;eor
       1420;2025101404:11;    1;  124.0;    0.0;    0.0;   0;   110.66;2025101405:00;eor
       1420;2025101405:11;    1;  125.0;    0.0;    0.0;   0;   101.11;2025101406:00;eor
       1420;2025101406:11;    1;  126.0;    1.0;    1.0;   0;    91.54;2025101407:00;eor
       1420;2025101407:11;    1;  126.0;   15.0;   15.0;   0;    82.35;2025101408:00;eor
       1420;2025101408:11;    1;  124.0;   46.0;   49.0;   1;    73.94;2025101409:00;eor
       1420;2025101409:11;    1;  110.0;   45.0;  130.0;  60;    66.81;2025101410:00;eor
       1420;2025101410:11;    1;  108.0;   27.0;  165.0;  60;    61.54;2025101411:00;eor
       1420;2025101411:11;    1;  115.0;   49.0;  196.0;  58;    58.71;2025101412:00;eor
       1420;2025101412:11;    1;  122.0;   69.0;  134.0;  32;    58.73;2025101413:00;eor
       1420;2025101413:11;    1;  128.0;   70.0;  105.0;  23;    61.58;2025101414:00;eor
       1420;2025101414:11;    1;  133.0;   54.0;   56.0;   2;    66.88;2025101415:00;eor
       1420;2025101415:11;    1;  134.0;   30.0;   30.0;   0;    74.03;2025101416:00;eor
       1420;2025101416:11;    1;  127.0;   14.0;   15.0;   0;    82.46;2025101417:00;eor
       1420;2025101417:11;    1;  129.0;    1.0;    1.0;   0;    91.67;2025101418:00;eor
       1420;2025101418:11;    1;  133.0;    0.0;    0.0;   0;   101.26;2025101419:00;eor
       1420;2025101419:11;    1;  133.0;    0.0;    0.0;   0;   110.84;2025101420:00;eor
       1420;2025101420:11;    1;  133.0;    0.0;    0.0;   0;   119.97;2025101421:00;eor
       1420;2025101421:11;    1;  132.0;    0.0;    0.0;   0;   128.10;2025101422:00;eor
       1420;2025101422:11;    1;  132.0;    0.0;    0.0;   0;   134.44;2025101423:00;eor
       1420;2025101423:11;    1;  131.0;    0.0;    0.0;   0;   138.01;2025101500:00;eor
       1420;2025101500:11;    1;  129.0;    0.0;    0.0;   0;   138.03;2025101501:00;eor
       1420;2025101501:11;    1;  128.0;    0.0;    0.0;   0;   134.49;2025101502:00;eor
       1420;2025101502:11;    1;  130.0;    0.0;    0.0;   0;   128.17;2025101503:00;eor
       1420;2025101503:11;    1;  129.0;    0.0;    0.0;   0;   120.06;2025101504:00;eor
       1420;2025101504:11;    1;  130.0;    0.0;    0.0;   0;   110.95;2025101505:00;eor
       1420;2025101505:11;    1;  128.0;    0.0;    0.0;   0;   101.39;2025101506:00;eor
       1420;2025101506:11;    1;  127.0;    2.0;    2.0;   0;    91.83;2025101507:00;eor
       1420;2025101507:11;    1;  129.0;   16.0;   17.0;   0;    82.64;2025101508:00;eor
       1420;2025101508:11;    1;  131.0;   32.0;   33.0;   0;    74.25;2025101509:00;eor
       1420;2025101509:11;    1;  132.0;   45.0;   45.0;   0;    67.14;2025101510:00;eor
       1420;2025101510:11;    1;  133.0;   66.0;   66.0;   0;    61.89;2025101511:00;eor
       1420;2025101511:11;    1;  133.0;   76.0;   76.0;   0;    59.08;2025101512:00;eor
       1420;2025101512:11;    1;  133.0;   79.0;   79.0;   0;    59.10;2025101513:00;eor
       1420;2025101513:11;    1;  134.0;   42.0;   42.0;   0;    61.94;2025101514:00;eor
       1420;2025101514:11;    1;  131.0;   54.0;   58.0;   6;    67.21;2025101515:00;eor
       1420;2025101515:11;    1;  132.0;   35.0;   74.0;  32;    74.34;2025101516:00;eor
       1420;2025101516:11;    1;  127.0;   13.0;   13.0;   0;    82.75;2025101517:00;eor
       1420;2025101517:11;    1;  114.0;    1.0;    1.0;   0;    91.96;2025101518:00;eor
       1420;2025101518:11;    1;  109.0;    0.0;    0.0;   0;   101.54;2025101519:00;eor
       1420;2025101519:11;    1;  122.0;    0.0;    0.0;   0;   111.12;2025101520:00;eor
       1420;2025101520:11;    1;  128.0;    0.0;    0.0;   0;   120.27;2025101521:00;eor
       1420;2025101521:11;    1;  130.0;    0.0;    0.0;   0;   128.42;2025101522:00;eor
       1420;2025101522:11;    1;  130.0;    0.0;    0.0;   0;   134.79;2025101523:00;eor
       1420;2025101523:11;    1;  131.0;    0.0;    0.0;   0;   138.38;2025101600:00;eor
       1420;2025101600:11;    1;  132.0;    0.0;    0.0;   0;   138.40;2025101601:00;eor
       1420;2025101601:11;    1;  131.0;    0.0;    0.0;   0;   134.83;2025101602:00;eor
       1420;2025101602:11;    1;  131.0;    0.0;    0.0;   0;   128.49;2025101603:00;eor
       1420;2025101603:11;    1;  131.0;    0.0;    0.0;   0;   120.36;2025101604:00;eor
       1420;2025101604:11;    1;  131.0;    0.0;    0.0;   0;   111.23;2025101605:00;eor
       1420;2025101605:11;    1;  130.0;    0.0;    0.0;   0;   101.67;2025101606:00;eor
       1420;2025101606:11;    1;  129.0;    0.0;    0.0;   0;    92.11;2025101607:00;eor
       1420;2025101607:11;    1;  129.0;   12.0;   12.0;   0;    82.94;2025101608:00;eor
       1420;2025101608:11;    1;  129.0;   28.0;   28.0;   0;    74.56;2025101609:00;eor
       1420;2025101609:11;    1;  131.0;   26.0;   26.0;   0;    67.47;2025101610:00;eor
       1420;2025101610:11;    1;  130.0;   50.0;   50.0;   0;    62.25;2025101611:00;eor
       1420;2025101611:11;    1;  130.0;   60.0;   60.0;   0;    59.45;2025101612:00;eor
       1420;2025101612:11;    1;  130.0;   62.0;   62.0;   0;    59.46;2025101613:00;eor
       1420;2025101613:11;    1;  130.0;   45.0;   45.0;   0;    62.29;2025101614:00;eor
       1420;2025101614:11;    1;  128.0;   50.0;   51.0;   0;    67.54;2025101615:00;eor
       1420;2025101615:11;    1;  129.0;   28.0;   29.0;   2;    74.65;2025101616:00;eor
       1420;2025101616:11;    1;  129.0;   11.0;   12.0;   0;    83.05;2025101617:00;eor
       1420;2025101617:11;    1;  129.0;    0.0;    0.0;   0;    92.24;2025101618:00;eor
       1420;2025101618:11;    1;  129.0;    0.0;    0.0;   0;   101.82;2025101619:00;eor
       1420;2025101619:11;    1;  129.0;    0.0;    0.0;   0;   111.41;2025101620:00;eor
       1420;2025101620:11;    1;  128.0;    0.0;    0.0;   0;   120.57;2025101621:00;eor
       1420;2025101621:11;    1;  129.0;    0.0;    0.0;   0;   128.74;2025101622:00;eor
       1420;2025101622:11;    1;  128.0;    0.0;    0.0;   0;   135.13;2025101623:00;eor
       1420;2025101623:11;    1;  126.0;    0.0;    0.0;   0;   138.74;2025101700:00;eor
       1420;2025101700:11;    1;  124.0;    0.0;    0.0;   0;   138.76;2025101701:00;eor
       1420;2025101701:11;    1;  131.0;    0.0;    0.0;   0;   135.18;2025101702:00;eor
       1420;2025101702:11;    1;  124.0;    0.0;    0.0;   0;   128.81;2025101703:00;eor
       1420;2025101703:11;    1;  128.0;    0.0;    0.0;   0;   120.65;2025101704:00;eor
       1420;2025101704:11;    1;  127.0;    0.0;    0.0;   0;   111.51;2025101705:00;eor
       1420;2025101705:11;    1;  126.0;    0.0;    0.0;   0;   101.95;2025101706:00;eor
       1420;2025101706:11;    1;  126.0;    1.0;    1.0;   0;    92.39;2025101707:00;eor
       1420;2025101707:11;    1;  126.0;   12.0;   12.0;   0;    83.23;2025101708:00;eor
       1420;2025101708:11;    1;  126.0;   35.0;   35.0;   0;    74.87;2025101709:00;eor
       1420;2025101709:11;    1;  126.0;   69.0;   71.0;   1;    67.81;2025101710:00;eor
       1420;2025101710:11;    1;  128.0;   89.0;   90.0;   0;    62.60;2025101711:00;eor
       1420;2025101711:11;    1;  131.0;   49.0;   50.0;   0;    59.81;2025101712:00;eor
       1420;2025101712:11;    1;  131.0;   44.0;   44.0;   0;    59.83;2025101713:00;eor
       1420;2025101713:11;    1;  131.0;   35.0;   35.0;   0;    62.64;2025101714:00;eor
       1420;2025101714:11;    1;  131.0;   15.0;   16.0;   0;    67.88;2025101715:00;eor
       1420;2025101715:11;    1;  129.0;   23.0;   23.0;   0;    74.96;2025101716:00;eor
       1420;2025101716:11;    1;  126.0;   13.0;   13.0;   0;    83.34;2025101717:00;eor
       1420;2025101717:11;    1;  125.0;    1.0;    1.0;   0;    92.52;2025101718:00;eor
       1420;2025101718:11;    1;  127.0;    0.0;    0.0;   0;   102.10;2025101719:00;eor
       1420;2025101719:11;    1;  127.0;    0.0;    0.0;   0;   111.69;2025101720:00;eor
       1420;2025101720:11;    1;  119.0;    0.0;    0.0;   0;   120.86;2025101721:00;eor
       1420;2025101721:11;    1;  112.0;    0.0;    0.0;   0;   129.06;2025101722:00;eor
       1420;2025101722:11;    1;  125.0;    0.0;    0.0;   0;   135.48;2025101723:00;eor
       1420;2025101723:11;    1;  126.0;    0.0;    0.0;   0;   139.11;2025101800:00;eor
       1420;2025101800:11;    1;  126.0;    0.0;    0.0;   0;   139.12;2025101801:00;eor
       1420;2025101801:11;    1;  126.0;    0.0;    0.0;   0;   135.52;2025101802:00;eor
       1420;2025101802:11;    1;  124.0;    0.0;    0.0;   0;   129.12;2025101803:00;eor
       1420;2025101803:11;    1;  124.0;    0.0;    0.0;   0;   120.95;2025101804:00;eor
       1420;2025101804:11;    1;  119.0;    0.0;    0.0;   0;   111.79;2025101805:00;eor
       1420;2025101805:11;    1;  119.0;    0.0;    0.0;   0;   102.23;2025101806:00;eor
       1420;2025101806:11;    1;  119.0;    1.0;    1.0;   0;    92.67;2025101807:00;eor
       1420;2025101807:11;    1;  114.0;   16.0;   16.0;   0;    83.52;2025101808:00;eor
       1420;2025101808:11;    1;  113.0;   44.0;   47.0;   0;    75.18;2025101809:00;eor
       1420;2025101809:11;    1;  115.0;   71.0;   78.0;   4;    68.14;2025101810:00;eor
       1420;2025101810:11;    1;  108.0;   74.0;  149.0;  55;    62.95;2025101811:00;eor
       1420;2025101811:11;    1;  101.0;   29.0;  159.0;  55;    60.17;2025101812:00;eor
       1420;2025101812:10;    1;  104.0;   26.0;  182.0;  60;    60.19;2025101813:00;eor
       1420;2025101813:10;    1;  104.0;   31.0;  171.0;  60;    62.99;2025101814:00;eor
       1420;2025101814:10;    1;  102.0;   26.0;  124.0;  60;    68.21;2025101815:00;eor
       1420;2025101815:10;    1;  101.0;   20.0;   81.0;  60;    75.27;2025101816:00;eor
       1420;2025101816:10;    1;  101.0;   13.0;   27.0;  47;    83.63;2025101817:00;eor
       1420;2025101817:10;    1;  100.0;    1.0;    1.0;   0;    92.80;2025101818:00;eor
       1420;2025101818:10;    1;  101.0;    0.0;    0.0;   0;   102.38;2025101819:00;eor
       1420;2025101819:10;    1;   -999;    0.0;    0.0;   0;   111.97;2025101820:00;eor
       1420;2025101820:10;    1;  102.0;    0.0;    0.0;   0;   121.15;2025101821:00;eor
       1420;2025101821:10;    1;  104.0;    0.0;    0.0;   0;   129.37;2025101822:00;eor
       1420;2025101822:10;    1;  105.0;    0.0;    0.0;   0;   135.81;2025101823:00;eor
       1420;2025101823:10;    1;  105.0;    0.0;    0.0;   0;   139.47;2025101900:00;eor
       1420;2025101900:10;    1;  106.0;    0.0;    0.0;   0;   139.48;2025101901:00;eor
       1420;2025101901:10;    1;  105.0;    0.0;    0.0;   0;   135.86;2025101902:00;eor
       1420;2025101902:10;    1;  106.0;    0.0;    0.0;   0;   129.43;2025101903:00;eor
       1420;2025101903:10;    1;  108.0;    0.0;    0.0;   0;   121.24;2025101904:00;eor
       1420;2025101904:10;    1;  106.0;    0.0;    0.0;   0;   112.07;2025101905:00;eor
       1420;2025101905:10;    1;  105.0;    0.0;    0.0;   0;   102.50;2025101906:00;eor
       1420;2025101906:10;    1;  109.0;    0.0;    0.0;   0;    92.95;2025101907:00;eor
       1420;2025101907:10;    1;  112.0;   11.0;   11.0;   0;    83.81;2025101908:00;eor
       1420;2025101908:10;    1;  111.0;   31.0;   32.0;   0;    75.49;2025101909:00;eor
       1420;2025101909:10;    1;  113.0;   40.0;   41.0;   0;    68.46;2025101910:00;eor
       1420;2025101910:10;    1;  114.0;   53.0;   53.0;   0;    63.29;2025101911:00;eor
       1420;2025101911:10;    1;  118.0;   66.0;   66.0;   0;    60.53;2025101912:00;eor
       1420;2025101912:10;    1;  116.0;   93.0;   94.0;   0;    60.55;2025101913:00;eor
       1420;2025101913:10;    1;  112.0;   90.0;  132.0;  29;    63.34;2025101914:00;eor
       1420;2025101914:10;    1;  106.0;   39.0;   85.0;  57;    68.53;2025101915:00;eor
       1420;2025101915:10;    1;  116.0;   43.0;   48.0;   5;    75.58;2025101916:00;eor
       1420;2025101916:10;    1;  114.0;   14.0;   14.0;   0;    83.92;2025101917:00;eor
       1420;2025101917:10;    1;  115.0;    1.0;    1.0;   0;    93.08;2025101918:00;eor
       1420;2025101918:10;    1;  121.0;    0.0;    0.0;   0;   102.65;2025101919:00;eor
       1420;2025101919:10;    1;  123.0;    0.0;    0.0;   0;   112.24;2025101920:00;eor
       1420;2025101920:10;    1;  125.0;    0.0;    0.0;   0;   121.44;2025101921:00;eor
       1420;2025101921:10;    1;  127.0;    0.0;    0.0;   0;   129.68;2025101922:00;eor
       1420;2025101922:10;    1;  126.0;    0.0;    0.0;   0;   136.15;2025101923:00;eor
       1420;2025101923:10;    1;  124.0;    0.0;    0.0;   0;   139.82;2025102000:00;eor
       1420;2025102000:10;    1;  122.0;    0.0;    0.0;   0;   139.84;2025102001:00;eor
       1420;2025102001:10;    1;  123.0;    0.0;    0.0;   0;   136.19;2025102002:00;eor
       1420;2025102002:10;    1;  127.0;    0.0;    0.0;   0;   129.74;2025102003:00;eor
       1420;2025102003:10;    1;  125.0;    0.0;    0.0;   0;   121.53;2025102004:00;eor
       1420;2025102004:10;    1;  123.0;    0.0;    0.0;   0;   112.35;2025102005:00;eor
       1420;2025102005:10;    1;  125.0;    0.0;    0.0;   0;   102.77;2025102006:00;eor
       1420;2025102006:10;    1;  131.0;    0.0;    0.0;   0;    93.23;2025102007:00;eor
       1420;2025102007:10;    1;  130.0;    7.0;    7.0;   0;    84.10;2025102008:00;eor
       1420;2025102008:10;    1;  130.0;   25.0;   25.0;   0;    75.79;2025102009:00;eor
       1420;2025102009:10;    1;   -999;   -999;   -999;-999;    68.79;2025102010:00;eor
       1420;2025102010:10;    1;   -999;   -999;   -999;-999;    63.64;2025102011:00;eor
       1420;2025102011:10;    1;   -999;   -999;   -999;-999;    60.89;2025102012:00;eor
       1420;2025102012:10;    1;   -999;   -999;   -999;-999;    60.91;2025102013:00;eor
       1420;2025102013:10;    1;  136.0;   28.0;   28.0;   0;    63.68;2025102014:00;eor
       1420;2025102014:10;    1;  134.0;   35.0;   35.0;   0;    68.86;2025102015:00;eor
       1420;2025102015:10;    1;  129.0;   48.0;   49.0;   0;    75.88;2025102016:00;eor
       1420;2025102016:10;    1;  128.0;   20.0;   20.0;   0;    84.21;2025102017:00;eor
       1420;2025102017:10;    1;  117.0;    1.0;    1.0;   0;    93.36;2025102018:00;eor
       1420;2025102018:10;    1;  124.0;    0.0;    0.0;   0;   102.92;2025102019:00;eor
